t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
18125779,0.35,2.50,0.34,2.52,11.49,21.07,10.86,20.71,169.84,309.59,14.98,0.21,14.99,0.30,-0.63,-0.36
18136070,0.35,2.50,0.35,2.35,11.49,21.07,10.86,21.86,169.85,309.61,14.98,0.21,14.99,0.30,-0.63,-0.36
18177134,0.35,2.50,0.34,2.39,11.49,21.07,11.18,20.03,169.80,309.82,14.98,0.20,14.99,0.30,-0.31,-1.04
18187823,0.35,2.50,0.34,2.46,11.49,21.07,11.18,20.76,169.80,309.86,14.98,0.20,14.99,0.30,-0.31,-1.04
18198106,0.35,2.50,0.34,2.65,11.49,21.07,11.18,20.76,169.80,309.65,14.98,0.20,14.99,0.30,-0.31,-0.31
18208415,0.35,2.50,0.34,2.87,11.49,21.07,11.18,20.76,169.81,309.67,14.98,0.20,14.99,0.30,-0.31,-0.31
18259709,0.35,2.50,0.34,2.62,11.49,21.07,10.97,21.00,169.87,309.05,14.98,0.20,14.99,0.31,-0.52,1.02
18270154,0.35,2.50,0.34,2.61,11.49,21.07,10.97,21.00,169.88,309.39,14.98,0.20,14.99,0.31,-0.52,-0.07
18280622,0.35,2.50,0.35,2.55,11.49,21.07,11.13,21.00,169.89,309.39,14.98,0.20,14.99,0.31,-0.52,-0.07
18290890,0.35,2.50,0.35,2.35,11.49,21.07,11.13,21.27,169.86,309.30,14.98,0.20,14.99,0.31,-0.35,0.20
18332035,0.35,2.50,0.35,2.59,11.49,21.07,10.77,21.70,169.87,309.09,14.99,0.20,14.99,0.31,-0.35,0.63
18342475,0.35,2.50,0.33,2.47,11.49,21.07,10.77,20.27,169.95,309.56,14.99,0.20,14.99,0.31,-0.71,-0.81
18352758,0.35,2.50,0.47,2.88,11.49,21.07,13.58,20.27,169.96,309.59,14.99,0.20,14.99,0.31,-0.71,-0.81
18363038,0.35,2.50,0.47,2.14,11.49,21.07,13.58,20.28,166.96,309.63,14.98,0.21,14.99,0.31,12.10,-0.81
18393854,0.35,2.50,0.44,2.21,11.49,21.07,12.94,19.99,166.55,309.82,14.95,0.25,14.99,0.30,9.45,-1.09
18404045,0.35,2.50,0.44,2.35,11.49,21.07,12.94,19.99,166.27,309.86,14.95,0.26,14.99,0.30,9.45,-1.09
18414448,0.35,2.50,0.46,2.48,11.49,21.07,12.94,21.59,165.98,309.90,14.94,0.27,14.99,0.30,9.45,-1.09
18424725,0.35,2.50,0.35,2.31,11.49,21.07,11.09,21.59,165.70,309.39,14.93,0.28,14.99,0.30,9.45,0.52
18476080,0.35,2.50,0.34,2.53,11.49,21.07,10.55,21.13,168.46,309.53,14.93,0.28,14.99,0.30,-0.40,0.06
18486699,0.35,2.50,0.33,2.77,11.49,21.07,10.55,20.34,168.62,309.52,14.94,0.28,14.99,0.30,-0.93,0.06
18496903,0.35,2.50,0.33,2.81,11.49,21.07,10.55,20.34,168.63,309.79,14.94,0.28,14.99,0.30,-0.93,-0.73
18507099,0.35,2.50,0.33,2.68,11.49,21.07,10.55,20.34,168.64,309.82,14.94,0.28,14.99,0.30,-0.93,-0.73
18548296,0.35,2.50,0.34,2.54,11.49,21.07,10.30,21.51,168.80,309.45,14.94,0.27,14.99,0.30,-1.19,0.43
18558693,0.35,2.50,0.34,2.23,11.49,21.07,10.30,21.51,168.81,309.43,14.94,0.27,14.99,0.30,-1.19,0.43
18569099,0.35,2.50,0.33,2.38,11.49,21.07,10.30,20.40,168.82,309.79,14.94,0.27,14.99,0.30,-1.19,-0.67
18579397,0.35,2.50,0.34,2.37,11.49,21.07,10.89,20.40,168.67,309.82,14.94,0.27,14.99,0.30,-0.60,-0.67
18610339,0.35,2.50,0.34,2.18,11.49,21.07,10.89,21.17,168.69,309.56,14.94,0.27,14.99,0.30,-0.60,0.21
18620674,0.35,2.50,0.35,2.54,11.49,21.07,11.31,21.17,168.69,309.59,14.94,0.27,14.99,0.30,-0.60,0.10
18630889,0.35,2.50,0.35,2.67,11.49,21.07,11.31,21.17,168.58,309.58,14.94,0.27,14.99,0.30,-0.18,0.10
18641401,0.35,2.50,0.51,2.65,11.49,21.07,10.89,21.21,168.58,309.57,14.94,0.27,14.99,0.30,-0.18,0.13
18693038,-0.35,2.50,0.44,2.84,-21.07,-11.49,11.35,20.83,164.37,309.64,14.90,0.34,14.99,0.30,8.87,-0.24
18703410,-0.35,2.50,0.44,2.66,-21.07,-11.49,11.35,20.83,-322.05,-178.98,14.93,0.36,15.00,0.32,29.45,20.34
18713713,-0.35,2.50,0.20,2.69,-21.07,-11.49,0.00,18.82,-323.52,-179.72,14.96,0.40,15.01,0.35,37.02,27.91
18723909,-0.35,2.50,0.20,2.52,-21.07,-11.49,0.00,18.82,-315.70,-179.66,14.98,0.40,15.02,0.38,19.45,28.68
18764839,-0.35,2.50,-0.08,1.79,-21.07,-11.49,-7.32,0.00,-314.03,-182.36,15.04,0.39,15.08,0.49,13.72,30.27
18775451,-0.35,2.50,-0.25,2.00,-21.07,-11.49,-15.36,-8.24,-311.10,-173.20,15.04,0.38,15.08,0.49,5.70,11.47
18785665,-0.35,2.50,-0.25,1.97,-21.07,-11.49,-15.36,-8.24,-311.27,-169.19,15.05,0.38,15.08,0.49,5.71,3.24
18795866,-0.35,2.50,-0.25,2.22,-21.07,-11.49,-15.36,-8.24,-311.45,-169.22,15.05,0.37,15.08,0.49,5.71,3.24
18837060,-0.35,2.50,-0.19,1.78,-21.07,-11.49,-17.30,-8.35,-311.20,-173.34,15.07,0.36,15.09,0.48,3.77,11.49
18847475,-0.35,2.50,-0.19,1.91,-21.07,-11.49,-17.30,-8.35,-311.33,-173.39,15.07,0.36,15.10,0.48,3.77,11.49
18857909,-0.35,2.50,-0.19,1.96,-21.07,-11.49,-17.30,-8.35,-311.46,-173.45,15.07,0.36,15.10,0.48,3.77,11.49
18868138,-0.35,2.50,-0.18,2.76,-21.07,-11.49,-17.14,-5.42,-311.65,-173.50,15.08,0.35,15.11,0.48,3.93,11.49
18921308,-0.35,2.50,-0.27,2.04,-21.07,-11.49,-20.05,-5.42,-311.90,-171.08,15.09,0.34,15.12,0.47,2.96,6.06
18931547,-0.35,2.50,-0.22,1.83,-21.07,-11.49,-20.05,-6.67,-311.28,-173.71,15.09,0.34,15.12,0.47,1.02,11.49
18941948,-0.35,2.50,-0.22,2.24,-21.07,-11.49,-20.05,-6.67,-311.32,-173.76,15.09,0.33,15.13,0.47,1.02,11.49
18952187,-0.35,2.50,-0.29,2.64,-21.07,-11.49,-19.29,-7.24,-311.64,-170.36,15.09,0.33,15.13,0.47,1.78,4.25
18994840,-0.35,2.50,-0.21,2.67,-21.07,-11.49,-19.20,-7.76,-311.95,-170.49,15.10,0.33,15.14,0.47,1.87,4.25
19005234,-0.35,2.50,-0.31,2.96,-21.07,-11.49,-19.78,-8.64,-311.81,-173.92,15.10,0.32,15.14,0.47,1.29,11.49
19015425,-0.35,2.50,-0.31,2.86,-21.07,-11.49,-19.78,-8.64,-311.86,-169.91,15.10,0.32,15.14,0.47,1.29,2.84
19025648,-0.35,2.50,-0.30,2.86,-21.07,-11.49,-19.50,-8.64,-311.91,-169.94,15.10,0.32,15.15,0.46,1.29,2.84
19058047,-0.35,2.50,-0.22,3.14,-21.07,-11.49,-20.26,-8.60,-311.91,-170.01,15.11,0.32,15.15,0.46,0.82,2.84
19068443,-0.35,2.50,-0.32,2.96,-21.07,-11.49,-20.26,-9.20,-311.94,-174.05,15.11,0.32,15.15,0.46,0.82,11.49
19078823,-0.35,2.50,-0.31,3.20,-21.07,-11.49,-19.94,-9.20,-311.97,-169.83,15.11,0.32,15.15,0.46,0.82,2.28
19089039,-0.35,2.50,-0.31,3.50,-21.07,-11.49,-19.94,-9.20,-312.12,-169.85,15.11,0.32,15.16,0.46,1.13,2.28
19140272,-0.35,2.50,-0.32,2.62,-21.07,-11.49,-21.13,-9.07,-311.74,-170.05,15.11,0.32,15.16,0.45,-0.06,2.42
19150671,-0.35,2.50,-0.33,2.86,-21.07,-11.49,-21.28,-9.07,-311.73,-170.08,15.11,0.32,15.17,0.45,-0.06,2.42
19160827,-0.35,2.50,-0.33,2.75,-21.07,-11.49,-21.28,-9.07,-311.68,-170.10,15.11,0.32,15.17,0.45,-0.20,2.42
19173120,-0.35,2.50,-0.23,2.78,-21.07,-11.49,-21.28,-9.21,-311.66,-174.26,15.11,0.32,15.17,0.45,-0.20,11.49
19214044,-0.35,2.50,-0.33,2.51,-21.07,-11.49,-21.54,-9.45,-311.56,-170.08,15.11,0.32,15.18,0.45,-0.47,2.04
19224587,-0.35,2.50,-0.32,2.63,-21.07,-11.49,-20.43,-9.45,-311.94,-170.10,15.11,0.32,15.18,0.45,0.64,2.04
19234905,-0.35,2.50,-0.33,2.71,-21.07,-11.49,-20.43,-9.86,-311.96,-169.93,15.11,0.32,15.18,0.44,0.64,1.62
19245144,-0.35,2.50,-0.33,2.91,-21.07,-11.49,-20.43,-9.86,-311.99,-169.95,15.11,0.31,15.18,0.44,0.64,1.62
19286785,-0.35,2.50,-0.34,2.12,-21.07,-11.49,-21.74,-9.62,-311.50,-170.12,15.11,0.32,15.18,0.44,-0.66,1.87
19297146,-0.35,2.50,-0.34,2.38,-21.07,-11.49,-21.74,-9.62,-311.47,-170.14,15.11,0.32,15.18,0.44,-0.66,1.87
19307559,-0.35,2.50,-0.32,2.64,-21.07,-11.49,-19.76,-9.62,-312.14,-170.16,15.11,0.32,15.18,0.44,1.31,1.87
19317780,-0.35,2.50,-0.32,2.83,-21.07,-11.49,-19.76,-9.62,-312.19,-170.17,15.11,0.31,15.18,0.44,1.31,1.87
19358939,-0.35,2.50,-0.33,2.71,-21.07,-11.49,-21.44,-9.34,-311.71,-170.41,15.11,0.31,15.19,0.43,-0.37,2.15
19369143,-0.35,2.50,-0.33,2.79,-21.07,-11.49,-21.44,-9.34,-311.69,-170.43,15.11,0.31,15.19,0.43,-0.37,2.15
19379650,-0.35,2.50,-0.32,2.49,-21.07,-11.49,-20.49,-9.34,-312.01,-170.45,15.11,0.31,15.19,0.43,0.58,2.15
19389883,-0.35,2.50,-0.22,2.89,-21.07,-11.49,-20.49,-9.99,-312.04,-174.55,15.11,0.31,15.20,0.43,0.58,11.49
19441305,-0.35,2.50,-0.24,2.93,-21.07,-11.49,-21.99,-9.99,-311.53,-174.63,15.11,0.31,15.20,0.43,-0.91,11.49
19451789,-0.35,2.50,-0.34,2.66,-21.07,-11.49,-21.23,-10.09,-311.76,-170.31,15.11,0.31,15.21,0.43,-0.16,1.40
19463877,-0.35,2.50,-0.34,2.54,-21.07,-11.49,-21.23,-10.09,-311.75,-170.33,15.11,0.31,15.21,0.43,-0.16,1.40
19474121,-0.35,2.50,-0.34,2.76,-21.07,-11.49,-21.79,-10.09,-311.75,-170.34,15.11,0.31,15.21,0.43,-0.16,1.40
19515186,-0.35,2.50,-0.35,2.92,-21.07,-11.49,-21.81,-10.64,-311.42,-170.15,15.11,0.32,15.21,0.43,-0.74,0.85
19525593,-0.35,2.50,-0.35,3.08,-21.07,-11.49,-21.49,-10.64,-311.50,-170.16,15.11,0.32,15.21,0.42,-0.42,0.85
19535788,-0.35,2.50,-0.35,3.18,-21.07,-11.49,-21.49,-10.64,-311.48,-170.17,15.11,0.32,15.21,0.42,-0.42,0.85
19547949,-0.35,2.50,-0.33,2.81,-21.07,-11.49,-20.80,-9.54,-311.46,-174.74,15.11,0.32,15.21,0.42,-0.42,11.49
19588953,-0.35,2.50,-0.34,2.70,-21.07,-11.49,-22.15,-9.54,-311.17,-170.76,15.10,0.32,15.22,0.42,-1.07,1.95
19599274,-0.35,2.50,-0.33,2.85,-21.07,-11.49,-20.35,-10.48,-311.12,-170.78,15.10,0.32,15.22,0.42,-1.07,1.95
19609709,-0.35,2.50,-0.33,2.86,-21.07,-11.49,-20.35,-10.48,-311.72,-170.39,15.10,0.32,15.22,0.42,0.72,1.00
19619913,-0.35,2.50,-0.33,3.03,-21.07,-11.49,-20.35,-10.48,-311.75,-170.40,15.10,0.32,15.22,0.42,0.72,1.00
19661123,-0.35,2.50,-0.34,2.66,-21.07,-11.49,-22.17,-9.80,-311.14,-170.73,15.10,0.32,15.22,0.42,-1.10,1.68
19671649,-0.35,2.50,-0.33,2.74,-21.07,-11.49,-20.62,-9.80,-311.09,-170.75,15.10,0.32,15.22,0.42,-1.10,1.68
19682027,-0.35,2.50,-0.33,2.84,-21.07,-11.49,-20.62,-9.80,-311.60,-170.77,15.10,0.32,15.22,0.41,0.45,1.68
19692248,-0.35,2.50,-0.33,3.21,-21.07,-11.49,-20.62,-9.80,-311.62,-170.78,15.10,0.32,15.22,0.41,0.45,1.68
19743889,-0.35,2.50,-0.34,2.90,-21.07,-11.49,-21.75,-9.58,-311.27,-170.96,15.10,0.32,15.23,0.41,-0.68,1.90
19754571,-0.35,2.50,-0.34,2.90,-21.07,-11.49,-21.70,-9.58,-311.25,-170.98,15.10,0.32,15.23,0.41,-0.63,1.90
19764824,-0.35,2.50,-0.34,2.69,-21.07,-11.49,-21.70,-10.25,-311.22,-170.72,15.10,0.32,15.23,0.41,-0.63,1.23
19775047,-0.35,2.50,-0.34,2.74,-21.07,-11.49,-20.99,-10.25,-311.45,-170.73,15.10,0.32,15.23,0.41,0.08,1.23
19816061,-0.35,2.50,-0.34,3.02,-21.07,-11.49,-21.14,-10.26,-311.40,-170.78,15.10,0.32,15.23,0.40,-0.07,1.23
19826439,-0.35,2.50,-0.34,2.80,-21.07,-11.49,-21.35,-10.26,-311.32,-170.79,15.10,0.32,15.23,0.40,-0.28,1.23
19836769,-0.35,2.50,-0.34,2.68,-21.07,-11.49,-21.35,-10.26,-311.31,-170.81,15.10,0.32,15.23,0.40,-0.28,1.23
19847146,-0.35,2.50,-0.33,2.81,-21.07,-11.49,-20.29,-10.26,-311.30,-170.82,15.10,0.32,15.23,0.40,-0.28,1.23
19898738,-0.35,2.50,-0.34,2.57,-21.07,-11.49,-21.49,-9.91,-311.27,-171.03,15.10,0.32,15.24,0.40,-0.42,1.57
19908928,-0.35,2.50,-0.34,2.35,-21.07,-11.49,-21.49,-9.91,-311.25,-171.05,15.10,0.32,15.24,0.40,-0.42,1.57
19919306,-0.35,2.50,-0.34,2.63,-21.07,-11.49,-21.49,-10.04,-311.23,-171.01,15.10,0.32,15.24,0.40,-0.42,1.45
19929564,-0.35,2.50,-0.33,2.79,-21.07,-11.49,-20.38,-10.04,-311.62,-171.03,15.10,0.32,15.24,0.40,0.70,1.45
19970737,-0.35,2.50,-0.33,2.43,-21.07,-11.49,-21.12,-9.87,-311.10,-171.15,15.10,0.32,15.24,0.39,-0.69,1.62
19981097,-0.35,2.50,-0.33,2.56,-21.07,-11.49,-21.12,-9.87,-311.30,-171.17,15.10,0.32,15.24,0.39,-0.05,1.62
19991308,-0.35,2.50,-0.33,2.65,-21.07,-11.49,-21.12,-9.87,-311.30,-171.18,15.10,0.32,15.24,0.39,-0.05,1.62
20001598,-0.35,2.50,-0.33,2.72,-21.07,-11.49,-20.89,-9.87,-311.39,-171.20,15.10,0.32,15.24,0.39,0.19,1.62
20042797,-0.35,2.50,-0.33,2.45,-21.07,-11.49,-21.25,-9.79,-311.27,-171.33,15.10,0.32,15.25,0.39,-0.18,1.69
20053045,-0.35,2.50,-0.34,2.64,-21.07,-11.49,-21.84,-9.79,-311.04,-171.35,15.10,0.32,15.25,0.39,-0.77,1.69
20063503,-0.35,2.50,-0.34,2.78,-21.07,-11.49,-21.84,-9.79,-311.00,-171.37,15.10,0.32,15.25,0.39,-0.77,1.69
20073957,-0.35,2.50,-0.33,2.62,-21.07,-11.49,-20.60,-9.85,-311.42,-175.21,15.10,0.32,15.25,0.39,0.47,11.49
20114899,-0.35,2.50,-0.33,2.75,-21.07,-11.49,-21.26,-9.85,-311.23,-171.46,15.10,0.32,15.26,0.38,-0.18,1.64
20125345,-0.35,2.50,-0.34,2.81,-21.07,-11.49,-21.61,-10.44,-311.09,-171.48,15.10,0.32,15.26,0.38,-0.54,1.64
20135533,-0.35,2.50,-0.34,2.66,-21.07,-11.49,-21.61,-10.44,-311.06,-171.26,15.10,0.32,15.26,0.38,-0.54,1.04
20145783,-0.35,2.50,-0.34,2.79,-21.07,-11.49,-20.82,-10.44,-311.04,-171.27,15.09,0.33,15.26,0.38,-0.54,1.04
20199310,-0.35,2.50,-0.34,2.96,-21.07,-11.49,-21.92,-10.03,-310.98,-171.54,15.10,0.32,15.27,0.38,-0.85,1.46
20209658,-0.35,2.50,-0.34,2.74,-21.07,-11.49,-21.92,-10.03,-310.94,-171.55,15.09,0.33,15.27,0.38,-0.85,1.46
20219924,-0.35,2.50,-0.34,2.83,-21.07,-11.49,-21.30,-10.03,-310.89,-171.57,15.09,0.33,15.27,0.38,-0.85,1.46
20230289,-0.35,2.50,-0.34,2.92,-21.07,-11.49,-21.30,-10.44,-311.09,-171.58,15.09,0.33,15.27,0.38,-0.22,1.46
20271452,-0.35,2.50,-0.34,2.37,-21.07,-11.49,-21.31,-10.44,-311.36,-171.47,15.09,0.33,15.27,0.37,0.48,1.05
20281947,-0.35,2.50,-0.34,2.63,-21.07,-11.49,-21.31,-10.18,-311.12,-175.44,15.09,0.33,15.27,0.37,-0.24,11.49
20292414,-0.35,2.50,-0.34,2.86,-21.07,-11.49,-21.56,-10.18,-311.11,-171.63,15.09,0.33,15.28,0.37,-0.24,1.30
20302640,-0.35,2.50,-0.34,2.63,-21.07,-11.49,-21.56,-10.18,-311.00,-171.65,15.09,0.33,15.28,0.37,-0.49,1.30
20343764,-0.35,2.50,-0.34,2.43,-21.07,-11.49,-21.28,-10.77,-311.06,-171.47,15.09,0.33,15.28,0.37,-0.17,0.72
20353973,-0.35,2.50,-0.34,2.51,-21.07,-11.49,-21.28,-10.77,-311.04,-171.48,15.09,0.33,15.28,0.37,-0.21,0.72
20364353,-0.35,2.50,-0.34,2.26,-21.07,-11.49,-21.28,-10.77,-311.03,-171.49,15.09,0.33,15.28,0.37,-0.21,0.72
20374620,-0.35,2.50,-0.34,2.17,-21.07,-11.49,-21.08,-10.77,-311.09,-171.50,15.09,0.33,15.28,0.37,-0.01,0.72
20426106,-0.35,2.50,-0.33,2.15,-21.07,-11.49,-21.56,-9.10,-310.93,-172.26,15.09,0.33,15.29,0.37,-0.49,2.39
20436556,-0.35,2.50,-0.35,1.85,-21.07,-11.49,-21.56,-10.65,-310.90,-172.28,15.09,0.33,15.29,0.36,-0.49,2.39
20446754,-0.35,2.50,-0.34,2.34,-21.07,-11.49,-21.24,-10.65,-311.00,-171.72,15.09,0.33,15.29,0.36,-0.17,0.84
20456975,-0.35,2.50,-0.34,2.28,-21.07,-11.49,-21.24,-10.65,-310.99,-171.73,15.09,0.33,15.29,0.36,-0.17,0.84
20498041,-0.35,2.50,-0.34,2.56,-21.07,-11.49,-21.05,-10.25,-311.14,-171.91,15.09,0.33,15.29,0.36,0.03,1.24
20508240,-0.35,2.50,-0.34,2.57,-21.07,-11.49,-21.05,-10.25,-311.14,-171.93,15.09,0.33,15.29,0.36,0.03,1.24
20518669,-0.35,2.50,-0.33,2.91,-21.07,-11.49,-20.50,-10.25,-311.14,-171.94,15.09,0.33,15.29,0.36,0.03,1.24
20528909,-0.35,2.50,-0.33,2.91,-21.07,-11.49,-20.50,-10.25,-311.34,-171.95,15.09,0.33,15.29,0.36,0.57,1.24
20580390,-0.35,2.50,-0.32,2.15,-21.07,-11.49,-20.16,-9.71,-311.56,-172.27,15.10,0.32,15.30,0.36,0.91,1.77
20591106,-0.35,2.50,-0.33,2.24,-21.07,-11.49,-20.16,-10.39,-311.60,-172.28,15.10,0.32,15.30,0.36,0.91,1.77
20601362,-0.35,2.50,-0.34,2.36,-21.07,-11.49,-21.25,-10.39,-311.24,-172.05,15.10,0.32,15.30,0.35,-0.18,1.09
20611576,-0.35,2.50,-0.34,2.48,-21.07,-11.49,-21.25,-10.39,-311.23,-172.06,15.10,0.32,15.30,0.35,-0.18,1.09
20652875,-0.35,2.50,-0.34,2.68,-21.07,-11.49,-20.98,-10.25,-311.37,-172.16,15.10,0.32,15.30,0.35,0.09,1.24
20663261,-0.35,2.50,-0.34,2.55,-21.07,-11.49,-20.98,-10.25,-311.37,-172.17,15.10,0.32,15.30,0.35,0.09,1.24
20673590,-0.35,2.50,-0.35,2.76,-21.07,-11.49,-21.92,-10.25,-311.03,-172.19,15.10,0.32,15.30,0.35,-0.85,1.24
20683788,-0.35,2.50,-0.35,3.04,-21.07,-11.49,-21.92,-10.25,-310.99,-172.20,15.09,0.32,15.31,0.35,-0.85,1.24
20724984,-0.35,2.50,-0.22,2.64,-21.07,-11.49,-20.88,-10.10,-311.30,-175.96,15.09,0.32,15.32,0.35,0.19,11.49
20735246,-0.35,2.50,-0.22,2.82,-21.07,-11.49,-20.88,-10.10,-311.30,-176.02,15.09,0.32,15.32,0.35,0.19,11.49
20745754,-0.35,2.50,-0.35,2.82,-21.07,-11.49,-21.55,-10.55,-311.31,-176.07,15.09,0.32,15.33,0.35,0.19,11.49
20755955,-0.35,2.50,-0.35,2.62,-21.07,-11.49,-21.55,-10.55,-311.07,-172.40,15.09,0.32,15.33,0.35,-0.48,0.94
20807286,-0.35,2.50,-0.33,2.78,-21.07,-11.49,-20.55,-10.47,-311.40,-172.47,15.09,0.32,15.33,0.35,0.52,1.02
20817754,-0.35,2.50,-0.34,3.01,-21.07,-11.49,-20.89,-10.47,-311.42,-172.48,15.09,0.32,15.33,0.35,0.52,1.02
20827963,-0.35,2.50,-0.34,2.95,-21.07,-11.49,-20.89,-10.47,-311.32,-172.50,15.09,0.32,15.33,0.35,0.18,1.02
20838163,-0.35,2.50,-0.34,3.28,-21.07,-11.49,-20.89,-10.47,-311.33,-172.51,15.09,0.32,15.33,0.34,0.18,1.02
20879425,-0.35,2.50,-0.33,2.75,-21.07,-11.49,-21.05,-9.67,-311.24,-172.89,15.09,0.32,15.34,0.34,0.02,1.81
20889794,-0.35,2.50,-0.33,2.81,-21.07,-11.49,-21.05,-9.67,-311.24,-172.91,15.09,0.32,15.34,0.34,0.02,1.81
20900110,-0.35,2.50,-0.34,2.81,-21.07,-11.49,-21.50,-10.14,-311.07,-172.92,15.09,0.32,15.34,0.34,-0.43,1.81
20910342,-0.35,2.50,-0.34,2.91,-21.07,-11.49,-21.50,-10.14,-311.05,-172.78,15.09,0.32,15.34,0.34,-0.43,1.34
20951785,-0.35,2.50,-0.50,3.11,-21.07,-11.49,-20.78,-11.75,-311.11,-169.91,15.09,0.33,15.33,0.35,0.29,-6.32
20963900,-0.35,2.50,-0.50,3.10,-21.07,-11.49,-20.78,-11.75,-311.12,-166.54,15.09,0.33,15.32,0.37,0.29,-14.27
20974187,-0.35,2.50,-0.51,2.84,-21.07,-11.49,-21.27,-11.75,-310.95,-165.95,15.09,0.33,15.31,0.39,-0.20,-14.27
20984409,-0.35,2.50,-0.51,2.76,-21.07,-11.49,-21.27,-11.75,-310.94,-165.36,15.09,0.33,15.30,0.40,-0.20,-14.27
21025590,-0.35,2.50,-0.34,2.80,-21.07,-11.49,-20.98,-10.52,-310.93,-170.91,15.09,0.33,15.28,0.44,0.09,0.97
21035758,-0.35,2.50,-0.34,2.87,-21.07,-11.49,-20.98,-10.52,-310.94,-170.92,15.09,0.33,15.28,0.44,0.09,0.97
21046060,-0.35,2.50,-0.34,2.88,-21.07,-11.49,-20.68,-10.52,-310.94,-170.93,15.09,0.33,15.28,0.44,0.09,0.97
21056479,-0.35,2.50,-0.33,2.83,-21.07,-11.49,-20.68,-10.15,-311.06,-175.60,15.09,0.33,15.29,0.44,0.39,11.49
21107572,-0.35,2.50,-0.32,3.13,-21.07,-11.49,-20.72,-9.48,-311.06,-175.69,15.09,0.33,15.30,0.44,0.35,11.49
21118187,-0.35,2.50,-0.32,3.12,-21.07,-11.49,-20.59,-9.48,-311.08,-171.57,15.09,0.33,15.30,0.43,0.35,2.00
21128533,-0.35,2.50,-0.32,2.84,-21.07,-11.49,-20.59,-9.48,-311.14,-171.59,15.09,0.33,15.30,0.43,0.48,2.00
21138754,-0.35,2.50,-0.33,2.86,-21.07,-11.49,-21.67,-9.48,-311.16,-171.61,15.09,0.33,15.30,0.43,0.48,2.00
21179725,-0.35,2.50,-0.33,2.09,-21.07,-11.49,-20.44,-10.06,-311.15,-171.42,15.09,0.33,15.30,0.43,0.63,1.42
21189928,-0.35,2.50,-0.33,2.47,-21.07,-11.49,-20.92,-10.06,-311.17,-171.44,15.09,0.33,15.30,0.43,0.63,1.42
21200244,-0.35,2.50,-0.33,2.45,-21.07,-11.49,-20.92,-10.06,-311.02,-171.45,15.09,0.33,15.30,0.43,0.15,1.42
21210695,-0.35,2.50,-0.22,2.58,-21.07,-11.49,-20.92,-10.66,-311.03,-171.47,15.09,0.33,15.30,0.43,0.15,1.42
21251725,-0.35,2.50,-0.23,2.10,-21.07,-11.49,-21.60,-10.66,-310.77,-175.99,15.09,0.33,15.32,0.43,-0.53,11.49
21262116,-0.35,2.50,-0.35,2.18,-21.07,-11.49,-21.60,-11.20,-310.75,-176.05,15.09,0.33,15.33,0.43,-0.53,11.49
21272296,-0.35,2.50,-0.34,2.72,-21.07,-11.49,-20.58,-11.20,-311.10,-171.26,15.09,0.33,15.33,0.43,0.49,0.28
21282464,-0.35,2.50,-0.34,2.84,-21.07,-11.49,-20.58,-11.20,-311.12,-171.27,15.09,0.33,15.33,0.43,0.49,0.28
21323405,-0.35,2.50,-0.33,2.27,-21.07,-11.49,-21.16,-9.60,-310.92,-171.98,15.09,0.33,15.33,0.43,-0.09,1.88
21333858,-0.35,2.50,-0.33,2.21,-21.07,-11.49,-21.16,-9.60,-310.91,-171.99,15.09,0.33,15.33,0.42,-0.09,1.88
21344318,-0.35,2.50,-0.32,2.67,-21.07,-11.49,-20.59,-9.60,-310.91,-172.01,15.09,0.33,15.33,0.42,-0.09,1.88
21354492,-0.35,2.50,-0.32,3.27,-21.07,-11.49,-20.59,-9.60,-311.12,-172.03,15.09,0.33,15.33,0.42,0.49,1.88
21395410,-0.35,2.50,-0.34,2.77,-21.07,-11.49,-21.65,-9.74,-311.15,-172.04,15.09,0.33,15.33,0.42,0.39,1.75
21405580,-0.35,2.50,-0.34,2.80,-21.07,-11.49,-21.65,-9.74,-310.81,-172.06,15.09,0.33,15.34,0.42,-0.58,1.75
21415963,-0.35,2.50,-0.32,2.92,-21.07,-11.49,-19.62,-10.52,-310.78,-172.07,15.09,0.33,15.34,0.42,-0.58,1.75
21426139,-0.35,2.50,-0.32,3.04,-21.07,-11.49,-19.62,-10.52,-311.50,-171.76,15.09,0.33,15.34,0.42,1.45,0.97
21477405,-0.35,2.50,-0.34,3.20,-21.07,-11.49,-21.01,-10.70,-311.10,-171.73,15.09,0.33,15.34,0.41,0.06,0.79
21487703,-0.35,2.50,-0.34,3.21,-21.07,-11.49,-21.01,-10.70,-311.10,-171.74,15.09,0.33,15.34,0.41,0.06,0.79
21497853,-0.35,2.50,-0.34,3.21,-21.07,-11.49,-20.91,-10.70,-311.14,-171.75,15.09,0.33,15.34,0.41,0.17,0.79
21508018,-0.35,2.50,-0.34,3.21,-21.07,-11.49,-20.91,-10.70,-311.15,-171.76,15.09,0.32,15.34,0.41,0.17,0.79
21548906,-0.35,2.50,-0.33,2.76,-21.07,-11.49,-21.19,-9.96,-310.99,-172.11,15.09,0.33,15.34,0.41,-0.12,1.52
21559109,-0.35,2.50,-0.33,2.92,-21.07,-11.49,-21.19,-9.96,-310.99,-172.13,15.09,0.33,15.34,0.41,-0.12,1.52
