t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
19348568,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,15.03,0.0,15.03,0.0,0.0,0.0
19358830,0.0,5.0,0.0,-0.01,-9.59,9.59,0.0,0.0,-144.18,144.18,15.04,0.0,15.04,0.0,6.06,-6.06
19369184,0.0,5.0,0.0,-0.01,-9.59,9.59,0.0,0.0,-144.21,144.21,15.04,0.0,15.04,0.0,8.29,-8.29
19379481,0.0,5.0,0.0,0.07,-9.59,9.59,0.0,0.0,-144.24,144.24,15.04,0.0,15.04,0.0,9.11,-9.11
19389991,0.0,5.0,0.0,0.24,-9.59,9.59,0.0,0.0,-144.27,144.27,15.04,0.0,15.04,0.0,9.41,-9.41
19400241,0.0,5.0,-0.0,1.13,-9.59,9.59,-0.03,0.0,-144.3,144.3,15.05,0.0,15.05,0.0,9.5,-9.52
19410469,0.0,5.0,-0.0,2.38,-9.59,9.59,-0.03,0.0,-144.33,144.33,15.05,0.0,15.05,0.0,9.54,-9.57
19420691,0.0,5.0,-0.0,2.65,-9.59,9.59,-0.03,0.0,-144.36,144.36,15.05,0.0,15.05,0.0,9.55,-9.58
19430889,0.0,5.0,-0.0,3.06,-9.59,9.59,-0.03,0.0,-144.39,144.39,15.06,0.0,15.06,0.0,9.56,-9.59
19441410,0.0,5.0,0.0,3.33,-9.59,9.59,0.00,0.0,-144.42,144.42,15.06,0.0,15.06,0.0,9.56,-9.59
19462007,0.0,5.0,-0.08,3.98,-9.59,9.59,-7.46,0.0,-144.48,144.48,15.07,0.0,15.07,0.0,9.59,-9.59
19472207,0.0,5.0,-0.08,3.99,-9.59,9.59,-7.46,0.0,-144.49,144.51,15.07,0.0,15.07,0.0,2.13,-9.59
19482497,0.0,5.0,-0.08,4.47,-9.59,9.59,-7.46,0.0,-144.49,144.54,15.07,0.0,15.07,0.0,2.13,-9.59
19492716,0.0,5.0,-0.08,4.63,-9.59,9.59,-7.46,0.0,-144.5,144.57,15.07,0.0,15.08,0.0,2.13,-9.59
19543936,0.0,5.0,-0.03,4.57,-9.59,9.59,-9.98,7.34,-144.52,144.63,15.07,0.0,15.08,0.0,-0.39,-2.25
19554285,0.0,5.0,-0.03,4.55,-9.59,9.59,-9.98,7.34,-144.52,144.64,15.07,0.0,15.08,0.0,-0.39,-2.25
19564574,0.0,5.0,0.0,4.32,-9.59,9.59,-9.46,7.86,-144.52,144.67,15.07,0.0,15.09,0.0,-0.39,-9.59
19574958,0.0,5.0,-0.02,4.21,-9.59,9.59,-10.02,8.38,-144.51,144.67,15.07,0.0,15.09,0.0,-0.43,-1.21
19605581,0.0,5.0,-0.02,4.16,-9.59,9.59,-10.02,8.38,-144.5,144.68,15.07,0.0,15.09,0.0,-0.43,-1.21
