t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
25398034,0.10,0.00,0.03,-0.50,4.82,4.82,3.13,0.00,71.32,72.43,14.95,0.26,15.02,0.27,-1.63,-4.77
25408239,0.10,0.00,0.00,-0.55,4.82,4.82,0.00,0.00,72.13,72.43,14.95,0.26,15.02,0.27,-4.80,-4.80
25438871,0.10,0.00,0.00,-0.15,4.82,4.82,0.00,0.00,72.13,72.43,14.95,0.26,15.02,0.27,-4.82,-4.82
25449058,0.11,0.00,0.00,-0.16,5.24,5.24,0.00,0.00,78.42,78.75,14.96,0.26,15.02,0.27,-5.09,-5.09
25459411,0.11,0.00,0.00,-0.21,5.24,5.24,0.00,0.00,78.42,78.75,14.96,0.26,15.02,0.27,-5.19,-5.19
25469618,0.11,0.00,0.00,-0.17,5.24,5.24,0.00,0.00,78.43,78.75,14.96,0.26,15.02,0.27,-5.22,-5.22
25520833,0.11,0.00,0.05,-0.56,5.24,5.24,3.25,1.69,77.61,78.32,14.96,0.26,15.02,0.26,-2.00,-3.55
25531018,0.11,0.00,0.03,-0.55,5.24,5.24,3.25,0.00,77.61,78.77,14.96,0.25,15.02,0.26,-2.00,-5.24
25541214,0.11,0.00,0.03,-0.41,5.24,5.24,3.25,0.00,77.62,78.77,14.96,0.25,15.02,0.26,-2.00,-5.24
25551422,0.11,0.00,0.03,-0.41,5.24,5.24,3.25,0.00,77.62,78.77,14.96,0.25,15.02,0.26,-2.00,-5.24
25592204,0.12,0.00,0.00,-0.43,5.67,5.67,0.00,0.00,78.45,78.79,14.96,0.25,15.03,0.26,-5.24,-5.24
25602587,0.12,0.00,0.00,-0.37,5.67,5.67,0.00,0.00,84.87,85.23,14.96,0.25,15.03,0.26,-5.51,-5.51
25612800,0.12,0.00,0.00,-0.31,5.67,5.67,0.00,0.00,84.88,85.24,14.96,0.25,15.03,0.26,-5.61,-5.61
25624896,0.12,0.00,0.00,-0.36,5.67,5.67,0.00,0.00,84.88,85.24,14.96,0.25,15.03,0.26,-5.65,-5.65
25655554,0.12,0.00,0.04,-0.19,5.67,5.67,3.70,0.00,84.89,85.25,14.97,0.25,15.03,0.26,-5.67,-5.67
25666001,0.13,0.00,0.04,-0.07,6.11,6.11,3.70,0.00,90.46,91.79,14.97,0.25,15.03,0.26,-2.24,-5.95
25676179,0.13,0.00,0.04,-0.23,6.11,6.11,3.70,0.00,90.46,91.79,14.97,0.25,15.03,0.26,-2.34,-6.05
25686356,0.13,0.00,0.04,-0.42,6.11,6.11,3.70,0.00,90.47,91.80,14.97,0.25,15.03,0.26,-2.38,-6.08
25729011,0.13,0.00,0.13,-0.27,6.11,6.11,9.93,2.32,88.85,91.20,14.96,0.26,15.04,0.26,3.82,-3.78
25739175,0.13,0.00,0.13,-0.21,6.11,6.11,9.93,2.32,88.82,91.21,14.96,0.26,15.04,0.26,3.82,-3.78
25749348,0.13,0.00,0.11,-0.22,6.11,6.11,9.93,0.00,88.79,91.21,14.96,0.26,15.04,0.26,3.82,-3.78
25759510,0.13,0.00,0.00,-0.10,6.11,6.11,0.00,0.00,88.76,91.83,14.96,0.26,15.04,0.26,3.82,-6.11
25800196,0.14,0.00,0.08,-0.75,6.54,6.54,7.80,0.00,89.29,91.85,14.96,0.26,15.04,0.26,1.69,-6.11
25810485,0.14,0.00,0.08,-0.55,6.54,6.54,7.80,0.00,95.78,98.39,14.96,0.26,15.04,0.26,1.42,-6.38
25820655,0.14,0.00,0.08,-0.31,6.54,6.54,7.80,0.00,95.77,98.40,14.96,0.26,15.04,0.26,1.31,-6.48
25830819,0.14,0.00,0.00,-0.21,6.54,6.54,0.00,0.00,97.84,98.41,14.96,0.26,15.04,0.26,-6.52,-6.52
25873665,0.14,0.00,0.04,-0.37,6.54,6.54,0.00,3.49,97.87,97.52,14.96,0.26,15.05,0.26,-6.54,-3.05
25884000,0.15,0.00,0.09,-0.32,6.98,6.98,4.95,3.49,97.88,97.52,14.96,0.26,15.05,0.26,-6.54,-3.05
25894259,0.15,0.00,0.09,-0.41,6.98,6.98,4.95,3.49,103.16,104.15,14.96,0.26,15.05,0.26,-1.87,-3.32
25904435,0.15,0.00,0.05,-0.54,6.98,6.98,4.95,0.00,103.17,104.16,14.96,0.26,15.05,0.26,-1.97,-3.43
25945051,0.15,0.00,0.00,-0.18,6.98,6.98,0.00,0.00,104.49,105.10,14.97,0.26,15.06,0.26,-6.98,-6.98
25955223,0.15,0.00,0.00,-0.28,6.98,6.98,0.00,0.00,104.50,105.11,14.97,0.26,15.06,0.26,-6.98,-6.98
25965401,0.15,0.00,0.00,-0.41,6.98,6.98,0.00,0.00,104.51,105.12,14.97,0.26,15.06,0.26,-6.98,-6.98
25975748,0.15,0.00,0.11,-0.62,6.98,6.98,5.75,4.32,104.51,105.13,14.97,0.26,15.06,0.26,-6.98,-6.98
26016425,0.15,0.00,0.11,-0.09,6.98,6.98,5.75,4.32,103.03,104.03,14.97,0.26,15.06,0.26,-1.23,-2.66
26026774,0.16,0.00,0.00,-0.11,7.42,7.42,0.00,0.00,104.53,104.04,14.97,0.26,15.06,0.26,-6.98,-2.66
26037029,0.16,0.00,0.00,-0.36,7.42,7.42,0.00,0.00,111.09,111.75,14.98,0.26,15.06,0.26,-7.26,-7.26
26047204,0.16,0.00,0.00,-0.65,7.42,7.42,0.00,0.00,111.10,111.76,14.98,0.26,15.07,0.26,-7.36,-7.36
26088195,0.16,0.00,0.11,-0.42,7.42,7.42,5.96,4.70,109.58,111.81,14.98,0.26,15.07,0.26,-1.46,-7.42
26098490,0.17,0.00,0.11,-0.32,7.86,7.86,5.96,4.70,116.14,117.20,14.98,0.26,15.07,0.26,-1.74,-3.00
26108655,0.17,0.00,0.05,-0.31,7.86,7.86,0.00,4.70,116.14,117.21,14.98,0.26,15.07,0.25,-1.84,-3.10
26118816,0.17,0.00,0.05,-0.41,7.86,7.86,0.00,4.70,117.69,117.22,14.98,0.26,15.07,0.25,-7.83,-3.14
26171650,0.17,0.00,0.07,-0.24,7.86,7.86,6.71,0.00,116.01,118.48,14.99,0.26,15.08,0.25,-1.14,-7.86
26181898,0.17,0.00,0.13,-0.32,7.86,7.86,6.71,5.30,116.01,118.49,14.99,0.26,15.08,0.25,-1.14,-7.86
26192071,0.17,0.00,0.06,-0.39,7.86,7.86,0.00,5.30,116.02,117.16,14.99,0.26,15.09,0.25,-1.14,-2.55
26202243,0.17,0.00,0.06,-0.46,7.86,7.86,0.00,5.30,117.75,117.17,14.99,0.26,15.09,0.25,-7.86,-2.55
26232920,0.18,0.00,0.08,-0.05,8.29,8.29,7.01,0.00,115.98,117.19,14.99,0.25,15.09,0.25,-0.85,-2.55
26243198,0.18,0.00,0.08,-0.32,8.29,8.29,7.01,0.00,122.46,125.05,14.99,0.25,15.09,0.25,-1.12,-8.13
26253462,0.18,0.00,0.08,-0.35,8.29,8.29,7.01,0.00,122.46,125.06,14.99,0.25,15.09,0.25,-1.22,-8.23
26263626,0.18,0.00,0.00,-0.27,8.29,8.29,0.00,0.00,122.47,125.08,14.99,0.25,15.09,0.25,-1.26,-8.27
26314940,0.19,0.00,0.14,-0.17,8.72,8.72,6.95,5.87,122.54,123.67,15.00,0.25,15.10,0.25,-1.33,-2.42
26325257,0.19,0.00,0.07,-0.35,8.72,8.72,6.95,0.00,128.97,130.16,15.00,0.25,15.10,0.25,-1.61,-2.69
26335431,0.19,0.00,0.00,-0.38,8.72,8.72,0.00,0.00,128.98,131.62,15.00,0.25,15.10,0.25,-1.70,-8.66
26345600,0.19,0.00,0.00,-0.51,8.72,8.72,0.00,0.00,130.75,131.64,15.00,0.25,15.10,0.25,-8.69,-8.69
26376486,0.19,0.00,0.15,-0.28,8.72,8.72,7.59,6.42,128.88,130.11,15.00,0.25,15.11,0.24,-1.12,-2.30
26386647,0.20,0.00,0.15,-0.25,9.14,9.14,7.59,6.42,128.88,130.12,15.01,0.25,15.11,0.24,-1.12,-2.30
26396904,0.20,0.00,0.15,-0.36,9.14,9.14,7.59,6.42,135.20,136.48,15.01,0.25,15.11,0.24,-1.39,-2.56
26407092,0.20,0.00,0.00,-0.37,9.14,9.14,0.00,0.00,135.20,136.49,15.01,0.25,15.11,0.24,-1.49,-2.66
26460114,0.20,0.00,0.16,-0.42,9.14,9.14,8.07,6.69,135.14,136.53,15.01,0.25,15.12,0.24,-1.06,-2.45
26470324,0.20,0.00,0.07,-0.39,9.14,9.14,0.00,6.69,137.16,136.54,15.01,0.25,15.12,0.24,-9.14,-2.45
26480573,0.20,0.00,0.09,-0.46,9.14,9.14,8.59,0.00,135.05,138.16,15.01,0.25,15.12,0.24,-0.55,-9.14
26490805,0.20,0.00,0.09,-0.32,9.14,9.14,8.59,0.00,135.05,138.18,15.01,0.25,15.13,0.24,-0.55,-9.14
26521809,0.20,0.00,0.17,-0.30,9.14,9.14,8.59,7.45,135.06,136.44,15.01,0.25,15.13,0.24,-0.55,-1.68
26532266,0.21,0.00,0.08,-0.09,9.55,9.55,0.00,7.45,143.37,142.68,15.02,0.25,15.13,0.24,-9.40,-1.94
26542513,0.21,0.00,0.17,-0.25,9.55,9.55,8.37,7.45,141.33,142.69,15.02,0.24,15.13,0.23,-1.12,-2.04
26552740,0.21,0.00,0.09,-0.47,9.55,9.55,8.37,0.00,141.34,144.47,15.02,0.24,15.13,0.23,-1.15,-9.53
26593617,0.21,0.00,0.08,-0.47,9.55,9.55,0.00,7.71,143.42,142.72,15.02,0.24,15.14,0.23,-9.55,-1.83
26604025,0.21,0.00,0.18,-0.38,9.95,9.95,9.04,7.71,147.29,148.84,15.02,0.24,15.14,0.23,-0.76,-2.09
26614369,0.21,0.00,0.18,-0.29,9.95,9.95,9.04,7.71,147.30,148.85,15.02,0.24,15.14,0.23,-0.86,-2.18
26624596,0.21,0.00,0.10,-0.52,9.95,9.95,9.04,0.00,147.30,150.66,15.02,0.24,15.14,0.23,-0.89,-9.93
26665623,0.21,0.00,0.18,-0.34,9.95,9.95,9.37,7.58,147.28,148.99,15.03,0.24,15.15,0.23,-0.58,-2.37
26675985,0.22,0.00,0.18,-0.35,10.34,10.34,9.37,7.58,153.13,154.90,15.03,0.24,15.15,0.23,-0.83,-2.62
26686231,0.22,0.00,0.10,-0.38,10.34,10.34,9.37,0.00,153.14,156.66,15.03,0.24,15.15,0.23,-0.92,-10.29
26696452,0.22,0.00,0.10,-0.46,10.34,10.34,9.37,0.00,153.14,156.70,15.03,0.24,15.16,0.23,-0.95,-10.32
26747596,0.22,0.00,0.19,-0.17,10.34,10.34,9.70,8.22,153.13,154.91,15.03,0.24,15.16,0.22,-0.64,-2.12
26757958,0.22,0.00,0.10,-0.34,10.34,10.34,9.70,0.00,153.13,156.78,15.03,0.24,15.16,0.22,-0.64,-10.34
26768322,0.22,0.00,0.20,-0.38,10.34,10.34,9.93,8.96,153.08,154.80,15.03,0.24,15.16,0.22,-0.41,-1.38
26778544,0.22,0.00,0.20,-0.46,10.34,10.34,9.93,8.96,153.08,154.81,15.03,0.24,15.16,0.22,-0.41,-1.38
26809193,0.22,0.00,0.11,-0.25,10.34,10.34,9.93,0.00,153.09,156.84,15.03,0.24,15.17,0.22,-0.41,-10.34
26819852,0.23,0.00,0.20,-0.37,10.72,10.72,9.88,9.17,158.79,160.56,15.03,0.24,15.17,0.22,-0.70,-1.41
26830067,0.23,0.00,0.20,-0.24,10.72,10.72,9.88,9.17,158.80,160.57,15.03,0.24,15.17,0.22,-0.78,-1.50
26840276,0.23,0.00,0.20,-0.33,10.72,10.72,9.88,9.17,158.80,160.59,15.03,0.24,15.17,0.22,-0.82,-1.53
26891650,0.24,0.00,0.21,-0.34,11.08,11.08,9.98,9.35,164.28,166.16,15.04,0.23,15.18,0.22,-0.97,-1.60
26902013,0.24,0.00,0.21,-0.19,11.08,11.08,9.98,9.35,164.29,166.17,15.04,0.23,15.18,0.21,-1.05,-1.68
26912215,0.24,0.00,0.21,-0.20,11.08,11.08,9.98,9.35,164.30,166.19,15.04,0.23,15.18,0.21,-1.08,-1.71
26922525,0.24,0.00,0.11,-0.11,11.08,11.08,10.68,0.00,164.14,168.23,15.04,0.23,15.18,0.21,-0.40,-11.07
26953162,0.24,0.00,0.22,-0.36,11.08,11.08,10.68,9.98,164.16,166.14,15.04,0.23,15.18,0.21,-0.40,-1.10
26963380,0.25,0.00,0.22,-0.31,11.43,11.43,10.68,9.98,169.37,171.41,15.04,0.23,15.19,0.21,-0.62,-1.32
26973781,0.25,0.00,0.23,-0.30,11.43,11.43,11.04,9.98,169.29,171.42,15.04,0.23,15.19,0.21,-0.34,-1.40
26984146,0.25,0.00,0.22,-0.35,11.43,11.43,11.04,9.88,169.30,171.46,15.04,0.23,15.19,0.21,-0.37,-1.53
27035600,0.25,0.00,0.23,-0.30,11.43,11.43,11.11,10.34,169.30,171.43,15.04,0.23,15.19,0.21,-0.32,-1.09
27045802,0.25,0.00,0.23,-0.28,11.43,11.43,11.11,10.34,169.30,171.44,15.04,0.23,15.19,0.21,-0.32,-1.09
27056006,0.25,0.00,0.23,-0.27,11.43,11.43,11.11,10.34,169.31,171.46,15.04,0.23,15.19,0.20,-0.32,-1.09
27066311,0.25,0.00,0.24,-0.32,11.43,11.43,11.60,10.34,169.19,171.47,15.04,0.23,15.19,0.20,0.18,-1.09
27097040,0.25,0.00,0.24,-0.39,11.43,11.43,11.60,10.38,169.18,171.49,15.04,0.23,15.19,0.20,0.18,-1.04
27107488,0.25,0.00,0.24,-0.44,11.75,11.75,11.82,10.38,174.04,176.46,15.04,0.23,15.19,0.20,0.19,-1.25
27117857,0.25,0.00,0.24,-0.36,11.75,11.75,11.82,10.38,174.04,176.48,15.04,0.23,15.19,0.20,0.12,-1.33
27128197,0.25,0.00,0.24,-0.36,11.75,11.75,11.82,10.38,174.03,176.49,15.04,0.23,15.19,0.20,0.09,-1.35
27179453,0.26,0.00,0.39,-0.01,12.07,12.07,25.19,11.29,174.59,181.12,15.02,0.26,15.20,0.20,13.24,-0.66
27189806,0.26,0.00,0.39,-0.20,12.07,12.07,25.19,11.29,174.05,181.13,15.01,0.28,15.20,0.20,13.16,-0.73
27200177,0.26,0.00,0.35,-0.32,12.07,12.07,21.36,11.29,174.82,181.14,15.00,0.29,15.20,0.20,9.31,-0.76
27210397,0.26,0.00,0.35,-0.40,12.07,12.07,21.36,11.29,174.53,181.15,15.00,0.30,15.20,0.20,9.30,-0.77
27251609,0.26,0.00,0.24,-0.36,12.07,12.07,11.70,10.99,177.03,181.25,14.98,0.32,15.20,0.19,-0.36,-1.07
27261802,0.26,0.00,0.24,-0.35,12.07,12.07,11.70,10.99,177.03,181.26,14.98,0.32,15.20,0.19,-0.36,-1.07
27272058,0.26,0.00,0.24,-0.27,12.07,12.07,11.70,10.84,177.04,181.31,14.98,0.32,15.20,0.19,-0.36,-1.22
27282289,0.26,0.00,0.25,-0.27,12.07,12.07,11.97,10.84,176.95,181.32,14.98,0.32,15.20,0.19,-0.09,-1.22
27323306,0.27,0.00,0.41,-0.33,12.36,12.36,26.49,11.52,174.76,185.64,14.95,0.38,15.20,0.19,14.24,-0.72
27333714,0.27,0.00,0.36,-0.13,12.36,12.36,22.32,11.52,175.98,185.65,14.94,0.39,15.20,0.19,10.01,-0.79
27343920,0.27,0.00,0.36,-0.26,12.36,12.36,22.32,11.52,175.64,185.66,14.93,0.40,15.20,0.19,9.98,-0.82
27354114,0.27,0.00,0.36,-0.34,12.36,12.36,22.32,11.52,175.29,185.67,14.93,0.41,15.20,0.19,9.97,-0.83
27405467,0.27,0.00,0.25,-0.12,12.62,12.62,11.98,11.44,183.29,189.80,14.92,0.42,15.21,0.19,-0.54,-1.08
27415944,0.27,0.00,0.25,-0.26,12.62,12.62,11.85,11.82,183.36,189.74,14.92,0.42,15.21,0.19,-0.74,-0.76
27426152,0.27,0.00,0.25,-0.24,12.62,12.62,11.85,11.82,183.37,189.75,14.92,0.42,15.21,0.18,-0.76,-0.78
27436361,0.27,0.00,0.25,-0.28,12.62,12.62,11.85,11.82,183.38,189.76,14.92,0.42,15.21,0.18,-0.77,-0.79
27477641,0.27,0.00,0.25,-0.11,12.62,12.62,11.76,11.58,183.46,189.86,14.92,0.42,15.21,0.18,-0.86,-1.04
27487991,0.28,0.00,0.25,-0.23,12.87,12.87,11.76,11.58,187.16,193.63,14.92,0.41,15.21,0.18,-1.02,-1.20
27498596,0.28,0.00,0.27,-0.26,12.87,12.87,12.70,12.22,187.17,193.52,14.92,0.41,15.21,0.18,-1.07,-0.62
27508802,0.28,0.00,0.27,-0.29,12.87,12.87,12.70,12.22,186.79,193.53,14.92,0.41,15.21,0.18,-0.16,-0.64
27541339,0.28,0.00,0.26,-0.25,12.87,12.87,12.55,11.90,186.80,193.62,14.92,0.41,15.21,0.18,-0.17,-0.97
27551561,0.28,0.00,0.26,-0.04,12.87,12.87,12.55,11.90,186.86,193.63,14.92,0.41,15.21,0.18,-0.32,-0.97
27561772,0.28,0.00,0.26,0.02,12.87,12.87,12.55,11.90,186.86,193.65,14.92,0.41,15.21,0.18,-0.32,-0.97
27571957,0.28,0.00,0.26,-0.17,12.87,12.87,12.55,11.90,186.87,193.66,14.92,0.41,15.21,0.18,-0.32,-0.97
27623364,0.28,0.00,0.27,-0.18,13.09,13.09,12.80,12.41,186.74,193.63,14.92,0.41,15.21,0.18,-0.07,-0.55
27633769,0.28,0.00,0.27,-0.13,13.09,13.09,12.80,12.41,190.05,196.99,14.92,0.41,15.21,0.18,-0.21,-0.60
27643983,0.28,0.00,0.27,-0.15,13.09,13.09,12.80,12.41,190.05,197.00,14.92,0.41,15.21,0.17,-0.26,-0.65
27654172,0.28,0.00,0.27,-0.10,13.09,13.09,12.80,12.41,190.05,197.01,14.92,0.41,15.22,0.17,-0.28,-0.67
27685116,0.28,0.00,0.28,-0.16,13.09,13.09,13.25,12.72,189.86,196.98,14.92,0.41,15.22,0.17,0.16,-0.37
27695342,0.29,0.00,0.28,-0.08,13.29,13.29,13.25,12.72,192.83,200.01,14.92,0.41,15.22,0.17,0.03,-0.49
27705924,0.29,0.00,0.28,-0.02,13.29,13.29,13.05,12.72,192.91,200.02,14.92,0.41,15.22,0.17,-0.21,-0.54
27716155,0.29,0.00,0.28,-0.13,13.29,13.29,13.05,12.55,192.91,200.06,14.92,0.41,15.22,0.17,-0.23,-0.73
27767474,0.29,0.00,0.28,-0.03,13.29,13.29,12.88,12.97,193.01,200.03,14.92,0.41,15.22,0.17,-0.41,-0.32
27777687,0.29,0.00,0.28,-0.04,13.29,13.29,12.88,12.97,193.02,200.03,14.92,0.41,15.22,0.17,-0.41,-0.32
27788047,0.29,0.00,0.28,-0.19,13.29,13.29,13.22,12.77,192.88,200.04,14.92,0.41,15.22,0.17,-0.07,-0.32
27798249,0.29,0.00,0.28,-0.26,13.29,13.29,13.22,12.77,192.88,200.08,14.92,0.41,15.22,0.17,-0.07,-0.52
27849701,0.29,0.00,0.28,0.04,13.47,13.47,13.16,12.90,195.54,202.77,14.92,0.41,15.22,0.17,-0.24,-0.50
27860067,0.29,0.00,0.28,0.01,13.47,13.47,13.16,12.90,195.54,202.78,14.92,0.41,15.22,0.17,-0.28,-0.54
27870507,0.29,0.00,0.28,-0.04,13.47,13.47,12.86,13.12,195.68,202.75,14.92,0.41,15.22,0.17,-0.60,-0.34
27880706,0.29,0.00,0.28,0.13,13.47,13.47,12.86,13.12,195.69,202.75,14.93,0.41,15.22,0.17,-0.60,-0.34
27911411,0.29,0.00,0.28,-0.22,13.47,13.47,13.31,13.03,195.52,202.79,14.93,0.41,15.22,0.17,-0.16,-0.43
27921772,0.29,0.00,0.28,-0.26,13.61,13.61,13.31,13.03,197.73,205.04,14.93,0.41,15.22,0.17,-0.25,-0.53
27931982,0.29,0.00,0.28,-0.07,13.61,13.61,13.31,13.03,197.74,205.05,14.93,0.41,15.22,0.17,-0.28,-0.56
27942264,0.29,0.00,0.28,-0.08,13.61,13.61,13.02,13.03,197.74,205.06,14.93,0.41,15.22,0.17,-0.30,-0.57
27993710,0.30,0.00,0.30,0.01,13.73,13.73,13.56,14.05,199.49,206.77,14.93,0.41,15.22,0.16,-0.13,0.36
28004055,0.30,0.00,0.30,-0.00,13.73,13.73,13.56,14.05,199.49,206.76,14.93,0.41,15.22,0.16,-0.16,0.33
28014266,0.30,0.00,0.30,-0.18,13.73,13.73,13.56,14.05,199.50,206.75,14.93,0.41,15.22,0.17,-0.17,0.32
28024665,0.30,0.00,0.30,-0.29,13.73,13.73,13.76,14.05,199.42,206.75,14.93,0.41,15.22,0.17,0.02,0.32
28065934,0.30,0.00,0.29,0.20,13.73,13.73,13.24,13.40,199.63,206.92,14.93,0.41,15.22,0.16,-0.49,-0.52
28076321,0.30,0.00,0.29,0.10,13.83,13.83,13.24,13.40,201.04,208.32,14.93,0.41,15.22,0.16,-0.55,-0.39
28086550,0.30,0.00,0.29,-0.07,13.83,13.83,13.24,13.40,201.05,208.33,14.93,0.41,15.22,0.16,-0.57,-0.42
28096810,0.30,0.00,0.29,-0.16,13.83,13.83,13.44,13.40,201.06,208.33,14.93,0.41,15.22,0.16,-0.58,-0.42
28137973,0.30,0.00,0.30,-0.23,13.83,13.83,14.04,13.55,200.75,208.33,14.93,0.41,15.22,0.16,0.22,-0.28
28148313,0.30,0.00,0.30,-0.20,13.83,13.83,14.04,13.61,200.74,208.32,14.93,0.41,15.22,0.16,0.22,-0.22
28158539,0.30,0.00,0.30,0.09,13.83,13.83,14.04,13.61,200.74,208.33,14.93,0.41,15.22,0.16,0.22,-0.22
28168736,0.30,0.00,0.30,0.11,13.83,13.83,14.04,13.61,200.73,208.33,14.93,0.41,15.22,0.16,0.22,-0.22
28209836,0.30,0.00,0.30,0.20,13.83,13.83,13.94,14.32,200.77,208.19,14.93,0.41,15.22,0.16,0.11,0.49
28220319,0.30,0.00,0.29,0.07,13.90,13.90,13.27,13.88,202.07,209.29,14.93,0.41,15.22,0.16,-0.60,0.01
28230555,0.30,0.00,0.29,2.28,13.90,13.90,13.27,13.88,202.08,209.29,14.93,0.41,15.22,0.16,-0.61,-0.01
28240764,0.30,0.00,0.29,4.10,13.90,13.90,13.27,13.88,202.09,209.29,14.93,0.41,15.22,0.16,-0.62,-0.01
28271658,0.30,0.00,0.25,1.56,13.90,13.90,10.29,13.04,203.36,209.46,14.93,0.40,15.22,0.16,-3.60,-0.86
28282049,0.30,0.00,0.25,1.46,13.94,13.94,10.29,13.04,204.04,210.12,14.93,0.40,15.23,0.16,-3.63,-0.89
28292425,0.30,0.00,0.25,2.42,13.94,13.94,10.29,13.04,204.09,210.14,14.94,0.40,15.23,0.16,-3.64,-0.90
28302748,0.30,0.00,0.25,1.94,13.94,13.94,10.29,13.17,204.14,210.13,14.94,0.40,15.23,0.16,-3.64,-0.77
28354089,0.30,0.00,0.23,2.01,13.94,13.94,9.86,11.17,204.56,210.53,14.95,0.39,15.23,0.16,-4.08,-2.77
28364282,0.30,0.00,0.23,1.60,13.94,13.94,9.86,11.17,204.61,210.57,14.95,0.38,15.23,0.15,-4.08,-2.77
28374536,0.30,0.00,0.22,1.18,13.94,13.94,9.18,11.17,204.93,210.61,14.95,0.38,15.23,0.15,-4.76,-2.77
28384736,0.30,0.00,0.22,1.64,13.94,13.94,9.18,11.17,204.98,210.65,14.96,0.38,15.23,0.15,-4.76,-2.77
28436026,0.30,0.00,0.22,0.88,13.95,13.95,9.46,10.83,205.42,211.12,14.97,0.37,15.24,0.14,-4.49,-3.12
28446600,0.30,0.00,0.21,1.29,13.95,13.95,9.46,10.13,205.48,211.27,14.98,0.37,15.24,0.14,-4.49,-3.82
28456826,0.30,0.00,0.21,1.72,13.95,13.95,9.46,10.13,205.53,211.32,14.98,0.37,15.25,0.14,-4.49,-3.82
