t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
14755411,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14765624,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14775838,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14786028,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14816670,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14826997,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14837403,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14847620,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14898713,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14909053,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14919273,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14929486,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14960086,0.00,-5.00,0.00,-0.01,9.59,-9.59,0.00,0.00,0.00,0.00,15.02,0.18,15.28,0.01,0.00,-0.00
14970437,0.00,-5.00,0.00,-0.01,9.59,-9.59,0.00,0.00,144.02,-146.54,15.02,0.18,15.28,0.01,-6.06,6.06
14980674,0.00,-5.00,0.00,-0.02,9.59,-9.59,0.00,0.00,144.05,-146.57,15.02,0.18,15.28,0.01,-8.29,8.29
14990867,0.00,-5.00,0.00,-0.35,9.59,-9.59,0.00,0.00,144.08,-146.60,15.02,0.18,15.29,0.01,-9.11,9.11
15031952,0.00,-5.00,0.00,-2.64,9.59,-9.59,0.96,-0.89,144.02,-146.71,15.04,0.18,15.30,0.01,-8.62,8.69
15042152,0.00,-5.00,0.00,-3.03,9.59,-9.59,0.96,-0.89,144.05,-146.73,15.04,0.18,15.30,0.01,-8.63,8.70
15052354,0.00,-5.00,0.00,-3.32,9.59,-9.59,0.96,-0.89,144.07,-146.76,15.04,0.18,15.30,0.01,-8.63,8.70
15062573,0.00,-5.00,-0.01,-3.39,9.59,-9.59,0.00,-0.89,144.10,-146.79,15.04,0.18,15.31,0.01,-8.63,8.70
15103860,0.00,-5.00,-0.08,-3.98,9.59,-9.59,0.00,-7.09,144.39,-146.91,15.06,0.18,15.32,0.01,-9.59,9.59
15114228,0.00,-5.00,-0.08,-4.20,9.59,-9.59,0.00,-7.09,144.42,-146.89,15.06,0.18,15.32,0.00,-9.59,2.50
15124470,0.00,-5.00,-0.08,-4.21,9.59,-9.59,0.00,-7.09,144.45,-146.90,15.06,0.18,15.32,0.00,-9.59,2.50
15134666,0.00,-5.00,-0.08,-4.37,9.59,-9.59,0.00,-7.09,144.48,-146.92,15.07,0.18,15.32,0.00,-9.59,2.50
15175726,0.00,-5.00,0.01,-4.74,9.59,-9.59,8.96,-7.65,142.92,-146.99,15.07,0.17,15.33,0.00,-0.63,1.94
15186118,0.00,-5.00,0.01,-4.95,9.59,-9.59,8.96,-7.65,142.93,-147.00,15.07,0.17,15.33,-0.00,-0.63,1.94
15196406,0.00,-5.00,0.02,-4.91,9.59,-9.59,9.11,-7.65,144.52,-147.00,15.07,0.17,15.33,-0.00,-9.59,1.94
15206641,0.00,-5.00,0.02,-4.74,9.59,-9.59,9.11,-7.65,142.94,-147.01,15.07,0.17,15.33,-0.00,-0.47,1.94
15247686,0.00,-5.00,-0.09,-5.07,9.59,-9.59,0.00,-8.03,144.56,-147.08,15.07,0.17,15.34,-0.00,-9.59,1.56
15258074,0.00,-5.00,0.01,-5.18,9.59,-9.59,9.26,-8.03,142.95,-147.09,15.07,0.17,15.34,-0.00,-0.33,1.56
15268272,0.00,-5.00,0.01,-5.08,9.59,-9.59,9.26,-8.03,142.96,-147.09,15.07,0.17,15.34,-0.00,-0.33,1.56
15278474,0.00,-5.00,0.01,-4.98,9.59,-9.59,9.26,-8.03,142.96,-147.10,15.07,0.17,15.34,-0.00,-0.33,1.56
15329642,0.00,-5.00,0.01,-5.01,9.59,-9.59,9.19,-8.35,143.01,-147.14,15.08,0.17,15.34,-0.00,-0.40,1.24
15340000,0.00,-5.00,0.01,-4.95,9.59,-9.59,9.19,-8.35,143.01,-147.15,15.08,0.17,15.34,-0.00,-0.40,1.24
15350212,0.00,-5.00,0.10,-4.76,9.59,-9.59,9.19,0.00,143.02,-147.15,15.08,0.17,15.34,-0.00,-0.40,1.24
15360419,0.00,-5.00,0.00,-4.80,9.59,-9.59,0.00,0.00,143.02,-147.17,15.08,0.17,15.35,-0.00,-0.40,9.59
15401508,0.00,-5.00,0.01,-4.97,9.59,-9.59,9.21,-8.26,143.03,-147.20,15.08,0.17,15.35,-0.00,-0.38,1.33
15411874,0.00,-5.00,0.01,-5.13,9.59,-9.59,9.21,-8.26,143.03,-147.20,15.08,0.17,15.35,-0.00,-0.38,1.33
15422142,0.00,-5.00,0.10,-4.97,9.59,-9.59,9.49,0.00,144.64,-147.22,15.08,0.17,15.35,-0.00,-9.59,9.59
15432441,0.00,-5.00,0.01,-4.71,9.59,-9.59,9.49,-8.11,143.01,-147.24,15.08,0.17,15.35,-0.00,-0.10,1.48
15473417,0.00,-5.00,-0.09,-4.71,9.59,-9.59,0.00,-8.11,144.67,-147.25,15.09,0.17,15.36,-0.00,-9.59,1.48
15483969,0.00,-5.00,0.10,-4.89,9.59,-9.59,9.49,0.00,143.05,-147.28,15.09,0.17,15.36,-0.00,-0.10,9.59
15494355,0.00,-5.00,0.02,-4.82,9.59,-9.59,9.49,-8.08,143.05,-147.31,15.09,0.17,15.36,-0.00,-0.10,9.59
15504586,0.00,-5.00,0.02,-4.68,9.59,-9.59,9.49,-8.08,143.05,-147.32,15.09,0.17,15.36,-0.00,-0.10,1.51
15547369,0.00,-5.00,0.10,-4.21,9.59,-9.59,9.07,0.00,143.16,-147.36,15.09,0.17,15.37,-0.00,-0.52,9.59
15557787,0.00,-5.00,0.01,-4.47,9.59,-9.59,9.07,-8.58,143.16,-147.39,15.09,0.17,15.37,-0.00,-0.52,9.59
15569893,0.00,-5.00,0.01,-4.24,9.59,-9.59,9.07,-8.58,143.16,-147.40,15.09,0.17,15.37,-0.00,-0.52,1.00
15580081,0.00,-5.00,0.01,-4.23,9.59,-9.59,9.07,-8.58,143.17,-147.40,15.09,0.17,15.37,-0.00,-0.52,1.00
15621165,0.00,-5.00,0.01,-4.27,9.59,-9.59,9.36,-8.29,143.15,-147.46,15.09,0.17,15.38,-0.00,-0.23,9.59
15631457,0.00,-5.00,0.01,-4.13,9.59,-9.59,9.36,-8.29,143.16,-147.47,15.09,0.17,15.38,-0.00,-0.23,1.30
15641786,0.00,-5.00,-0.09,-4.20,9.59,-9.59,0.00,-8.29,143.16,-147.47,15.09,0.17,15.38,-0.00,-0.23,1.30
15652242,0.00,-5.00,0.01,-4.23,9.59,-9.59,9.65,-8.29,143.11,-147.48,15.09,0.17,15.38,-0.00,0.06,1.30
15693138,0.00,-5.00,0.01,-4.07,9.59,-9.59,9.65,-8.30,143.11,-147.52,15.09,0.17,15.38,-0.00,0.06,1.29
15703587,0.00,-5.00,0.01,-4.00,9.59,-9.59,8.95,-8.30,144.77,-147.52,15.10,0.17,15.38,-0.00,-9.59,1.29
15713824,0.00,-5.00,0.01,-4.33,9.59,-9.59,8.95,-8.30,143.26,-147.53,15.10,0.17,15.38,-0.00,-0.63,1.29
15724048,0.00,-5.00,0.01,-4.47,9.59,-9.59,8.95,-8.30,143.26,-147.53,15.10,0.17,15.38,-0.00,-0.63,1.29
15765007,0.00,-5.00,0.01,-4.29,9.59,-9.59,9.42,-8.25,143.20,-147.57,15.10,0.17,15.39,-0.00,-0.17,1.34
15775512,0.00,-5.00,0.01,-4.33,9.59,-9.59,9.42,-8.25,143.20,-147.58,15.10,0.17,15.39,-0.00,-0.17,1.34
15785814,0.00,-5.00,0.01,-4.51,9.59,-9.59,9.42,-8.25,143.20,-147.58,15.10,0.17,15.39,-0.00,-0.17,1.34
15796070,0.00,-5.00,0.10,-4.35,9.59,-9.59,9.42,0.00,143.20,-147.59,15.10,0.17,15.39,-0.00,-0.17,1.34
15847423,0.00,-5.00,0.01,-4.39,9.59,-9.59,9.38,-8.38,143.25,-147.63,15.10,0.17,15.39,-0.00,-0.21,1.21
15857634,0.00,-5.00,0.10,-4.47,9.59,-9.59,9.38,0.00,143.25,-147.64,15.10,0.17,15.39,-0.00,-0.21,1.21
15867842,0.00,-5.00,0.00,-4.49,9.59,-9.59,0.00,0.00,143.25,-147.66,15.10,0.17,15.40,-0.00,-0.21,9.59
15878331,0.00,-5.00,0.01,-4.71,9.59,-9.59,9.21,-8.22,143.28,-147.67,15.10,0.17,15.40,-0.00,-0.38,1.36
15908927,0.00,-5.00,0.01,-4.84,9.59,-9.59,9.21,-8.22,143.29,-147.68,15.10,0.17,15.40,-0.00,-0.38,1.36
15919300,0.00,-5.00,0.01,-4.98,9.59,-9.59,9.21,-8.22,143.29,-147.69,15.10,0.17,15.40,-0.00,-0.38,1.36
15929582,0.00,-5.00,0.10,-5.04,9.59,-9.59,9.32,0.00,144.85,-147.71,15.11,0.17,15.40,-0.00,-9.59,9.59
15939883,0.00,-5.00,0.01,-5.24,9.59,-9.59,9.32,-7.98,143.31,-147.74,15.11,0.17,15.41,-0.00,-0.27,9.59
15991241,0.00,-5.00,0.10,-5.24,9.59,-9.59,9.36,0.00,143.31,-147.77,15.11,0.17,15.41,-0.00,-0.23,1.61
16001696,0.00,-5.00,0.01,-5.16,9.59,-9.59,9.36,-8.25,143.31,-147.80,15.11,0.17,15.41,-0.00,-0.23,9.59
16011939,0.00,-5.00,0.01,-5.09,9.59,-9.59,9.36,-8.25,143.31,-147.81,15.11,0.17,15.41,-0.00,-0.23,1.34
16022208,0.00,-5.00,0.01,-5.07,9.59,-9.59,9.36,-8.25,143.31,-147.81,15.11,0.17,15.41,-0.00,-0.23,1.34
16063459,0.00,-5.00,0.01,-4.93,9.59,-9.59,9.25,-8.52,143.37,-147.85,15.11,0.16,15.42,-0.00,-0.33,9.59
16074008,0.00,-5.00,0.01,-4.99,9.59,-9.59,9.25,-8.52,143.37,-147.86,15.11,0.16,15.42,-0.00,-0.33,1.07
16084341,0.00,-5.00,0.01,-5.10,9.59,-9.59,9.25,-8.52,143.37,-147.86,15.11,0.16,15.42,-0.00,-0.33,1.07
16094755,0.00,-5.00,0.01,-4.93,9.59,-9.59,9.61,-8.52,143.38,-147.86,15.11,0.16,15.42,-0.00,-0.33,1.07
16135801,0.00,-5.00,0.01,-4.88,9.59,-9.59,9.61,-8.28,143.32,-147.90,15.11,0.16,15.42,-0.00,0.02,1.31
16147894,0.00,-5.00,-0.09,-4.80,9.59,-9.59,0.00,-8.28,143.32,-147.91,15.11,0.16,15.42,-0.00,0.02,1.31
16158123,0.00,-5.00,0.01,-5.01,9.59,-9.59,9.24,-8.28,144.92,-147.91,15.11,0.16,15.42,-0.00,-9.59,1.31
16168314,0.00,-5.00,0.01,-5.06,9.59,-9.59,9.24,-8.28,143.41,-147.91,15.11,0.16,15.42,-0.00,-0.35,1.31
16209551,0.00,-5.00,0.01,-4.35,9.59,-9.59,9.33,-8.34,144.96,-147.96,15.12,0.16,15.43,-0.00,-9.59,1.25
16219825,0.00,-5.00,0.01,-4.45,9.59,-9.59,9.33,-8.34,143.44,-147.96,15.12,0.16,15.43,-0.00,-0.26,1.25
16232098,0.00,-5.00,0.01,-4.37,9.59,-9.59,9.33,-8.34,143.44,-147.97,15.12,0.16,15.43,-0.00,-0.26,1.25
16242295,0.00,-5.00,0.10,-4.39,9.59,-9.59,9.33,0.00,143.44,-147.99,15.12,0.16,15.43,-0.00,-0.26,9.59
16283412,0.00,-5.00,0.01,-4.52,9.59,-9.59,9.00,-8.28,143.54,-148.01,15.12,0.16,15.43,-0.00,-0.59,1.31
16293797,0.00,-5.00,0.01,-4.52,9.59,-9.59,9.00,-8.28,143.54,-148.02,15.12,0.16,15.43,-0.00,-0.59,1.31
16304007,0.00,-5.00,0.10,-4.42,9.59,-9.59,9.00,0.00,143.55,-148.04,15.12,0.16,15.44,-0.00,-0.59,9.59
16314303,0.00,-5.00,0.01,-4.54,9.59,-9.59,9.00,-8.50,143.55,-148.05,15.12,0.16,15.44,-0.00,-0.59,1.09
16355234,0.00,-5.00,0.01,-4.47,9.59,-9.59,9.66,-8.50,143.44,-148.07,15.12,0.16,15.44,-0.00,0.07,1.09
16365460,0.00,-5.00,0.10,-4.08,9.59,-9.59,9.66,0.00,143.44,-148.09,15.12,0.16,15.44,-0.00,0.07,9.59
16375876,0.00,-5.00,-0.09,-4.08,9.59,-9.59,0.00,-8.56,145.03,-148.10,15.12,0.16,15.44,-0.00,-9.59,1.03
16386111,0.00,-5.00,0.01,-4.15,9.59,-9.59,9.34,-8.56,143.52,-148.10,15.12,0.16,15.44,-0.00,-0.25,1.03
16427004,0.00,-5.00,0.22,-4.47,9.59,-9.59,20.10,0.00,140.96,-148.14,15.10,0.19,15.45,-0.00,10.51,9.59
16437751,0.00,-5.00,0.19,-4.16,9.59,-9.59,17.44,0.00,141.31,-148.17,15.10,0.20,15.45,-0.00,7.86,9.59
16448027,0.00,-5.00,0.19,-4.06,9.59,-9.59,17.44,0.00,141.14,-148.20,15.09,0.21,15.45,-0.00,7.86,9.59
16458220,0.00,-5.00,0.19,-4.14,9.59,-9.59,17.44,0.00,140.97,-148.23,15.09,0.21,15.46,-0.00,7.86,9.59
16499240,0.00,-5.00,0.01,-4.40,9.59,-9.59,9.14,-8.10,142.56,-148.33,15.08,0.23,15.47,-0.00,-0.45,1.49
16509481,0.00,-5.00,0.01,-4.59,9.59,-9.59,9.14,-8.10,142.56,-148.33,15.08,0.23,15.47,-0.00,-0.45,1.49
16519818,0.00,-5.00,0.01,-4.42,9.59,-9.59,9.14,-8.10,142.57,-148.33,15.08,0.23,15.47,-0.00,-0.45,1.49
16530014,0.00,-5.00,0.01,-4.48,9.59,-9.59,9.14,-8.10,142.57,-148.34,15.08,0.23,15.47,-0.00,-0.45,1.49
16571077,0.00,-5.00,0.00,-4.54,9.59,-9.59,8.94,-8.56,142.66,-148.38,15.09,0.23,15.47,-0.00,-0.65,1.03
16581477,0.00,-5.00,0.00,-4.55,9.59,-9.59,8.94,-8.56,142.66,-148.38,15.09,0.23,15.47,-0.00,-0.65,1.03
16591814,0.00,-5.00,0.00,-4.37,9.59,-9.59,8.94,-8.56,142.67,-148.39,15.09,0.22,15.47,-0.00,-0.65,1.03
16602011,0.00,-5.00,-0.09,-4.66,9.59,-9.59,0.00,-8.56,144.71,-148.39,15.09,0.22,15.47,-0.00,-9.59,1.03
16655076,0.00,-5.00,-0.09,-4.95,9.59,-9.59,0.00,-8.41,142.66,-148.43,15.09,0.22,15.48,-0.00,-0.42,1.18
16665348,0.00,-5.00,0.01,-4.98,9.59,-9.59,9.43,-8.41,142.61,-148.44,15.09,0.22,15.48,-0.00,-0.16,1.18
16675569,0.00,-5.00,0.10,-5.01,9.59,-9.59,9.43,0.00,142.61,-148.46,15.09,0.22,15.48,-0.00,-0.16,9.59
16685943,0.00,-5.00,0.01,-5.01,9.59,-9.59,9.43,-8.16,142.61,-148.49,15.09,0.22,15.48,-0.00,-0.16,9.59
16716729,0.00,-5.00,-0.09,-5.01,9.59,-9.59,0.00,-8.16,144.75,-148.51,15.09,0.22,15.49,-0.00,-9.59,1.43
16727063,0.00,-5.00,0.01,-5.14,9.59,-9.59,9.33,-8.16,142.67,-148.52,15.09,0.22,15.49,-0.00,-0.26,1.43
16737416,0.00,-5.00,0.10,-4.94,9.59,-9.59,9.33,0.00,142.67,-148.54,15.09,0.22,15.49,-0.00,-0.26,9.59
16747838,0.00,-5.00,0.01,-4.82,9.59,-9.59,9.33,-8.46,142.67,-148.57,15.09,0.22,15.49,-0.00,-0.26,9.59
16798959,0.00,-5.00,0.10,-5.10,9.59,-9.59,9.23,0.00,142.70,-148.61,15.10,0.22,15.50,-0.00,-0.36,9.59
16809384,0.00,-5.00,0.01,-4.90,9.59,-9.59,9.23,-8.42,142.71,-148.64,15.10,0.22,15.50,-0.00,-0.36,9.59
16819633,0.00,-5.00,0.01,-4.75,9.59,-9.59,9.23,-8.42,142.71,-148.65,15.10,0.22,15.50,-0.00,-0.36,1.17
16829925,0.00,-5.00,0.01,-4.92,9.59,-9.59,9.44,-8.42,144.79,-148.66,15.10,0.22,15.50,-0.00,-9.59,1.17
16870872,0.00,-5.00,0.10,-4.94,9.59,-9.59,9.44,0.00,142.70,-148.72,15.10,0.22,15.51,-0.00,-0.14,9.59
16881466,0.00,-5.00,-0.09,-4.95,9.59,-9.59,0.00,-8.17,144.82,-148.73,15.10,0.22,15.51,-0.00,-9.59,1.42
16891882,0.00,-5.00,0.01,-4.79,9.59,-9.59,9.54,-8.17,142.71,-148.73,15.10,0.22,15.51,-0.00,-0.05,1.42
16902080,0.00,-5.00,0.01,-4.68,9.59,-9.59,9.54,-8.17,142.71,-148.74,15.10,0.22,15.51,-0.00,-0.05,1.42
16953573,0.00,-5.00,0.09,-4.43,9.59,-9.59,16.40,-8.32,140.11,-148.78,15.07,0.27,15.51,-0.00,6.81,1.27
16963779,0.00,-5.00,0.09,-4.26,9.59,-9.59,16.40,-8.32,139.98,-148.79,15.07,0.27,15.51,-0.00,6.81,1.27
16973974,0.00,-5.00,0.09,-4.25,9.59,-9.59,16.40,-8.32,139.85,-148.79,15.06,0.28,15.52,-0.00,6.81,1.27
16984168,0.00,-5.00,0.09,-4.56,9.59,-9.59,16.40,-8.32,139.72,-148.80,15.06,0.29,15.52,-0.00,6.81,1.27
17014882,0.00,-5.00,0.01,-4.08,9.59,-9.59,9.14,-8.36,141.83,-148.83,15.06,0.29,15.52,-0.00,-0.45,1.23
17025201,0.00,-5.00,0.01,-4.26,9.59,-9.59,9.14,-8.36,141.83,-148.84,15.06,0.29,15.52,-0.00,-0.45,1.23
17035555,0.00,-5.00,0.01,-4.40,9.59,-9.59,9.14,-8.36,141.84,-148.84,15.06,0.29,15.52,-0.00,-0.45,1.23
17045790,0.00,-5.00,0.01,-4.34,9.59,-9.59,9.14,-8.36,141.84,-148.84,15.06,0.28,15.52,-0.00,-0.45,1.23
17097113,0.00,-5.00,0.00,-4.33,9.59,-9.59,8.92,-8.52,141.95,-148.89,15.07,0.28,15.53,-0.00,-0.67,1.07
17107486,0.00,-5.00,-0.09,-4.33,9.59,-9.59,0.00,-8.52,141.96,-148.89,15.07,0.28,15.53,-0.00,-0.67,1.07
17117794,0.00,-5.00,0.10,-4.18,9.59,-9.59,9.27,0.00,141.86,-148.91,15.07,0.28,15.53,-0.00,-0.32,9.59
17128087,0.00,-5.00,0.01,-4.44,9.59,-9.59,9.27,-8.24,141.86,-148.92,15.07,0.28,15.53,-0.00,-0.32,1.35
17168930,0.00,-5.00,-0.09,-4.43,9.59,-9.59,0.00,-8.24,144.52,-148.94,15.07,0.28,15.53,-0.00,-9.59,1.35
17179494,0.00,-5.00,0.10,-4.62,9.59,-9.59,9.01,0.00,141.98,-148.97,15.07,0.28,15.53,-0.00,-0.58,9.59
17189973,0.00,-5.00,0.01,-4.53,9.59,-9.59,9.01,-8.36,141.98,-148.97,15.07,0.28,15.53,-0.00,-0.58,1.23
17200172,0.00,-5.00,0.01,-4.47,9.59,-9.59,9.01,-8.36,141.99,-148.98,15.07,0.28,15.53,-0.00,-0.58,1.23
17230834,0.00,-5.00,0.01,-4.52,9.59,-9.59,9.29,-8.36,141.92,-148.99,15.07,0.28,15.54,-0.00,-0.30,1.23
17241032,0.00,-5.00,0.10,-4.44,9.59,-9.59,9.29,0.00,141.92,-149.01,15.07,0.28,15.54,-0.00,-0.30,9.59
17251403,0.00,-5.00,0.01,-4.60,9.59,-9.59,9.29,-8.30,141.92,-149.02,15.07,0.28,15.54,-0.00,-0.30,1.29
17261628,0.00,-5.00,0.01,-4.58,9.59,-9.59,9.29,-8.30,141.92,-149.03,15.07,0.28,15.54,-0.00,-0.30,1.29
17313157,0.00,-5.00,0.01,-4.62,9.59,-9.59,9.26,-8.68,141.97,-149.07,15.08,0.28,15.54,-0.00,-0.33,0.91
17323538,0.00,-5.00,0.01,-4.68,9.59,-9.59,9.26,-8.68,141.98,-149.08,15.08,0.28,15.54,-0.00,-0.33,0.91
17333752,0.00,-5.00,0.01,-4.77,9.59,-9.59,9.26,-8.68,141.98,-149.08,15.08,0.28,15.55,-0.00,-0.33,0.91
17343980,0.00,-5.00,0.01,-4.55,9.59,-9.59,9.27,-8.68,141.98,-149.08,15.08,0.28,15.55,-0.00,-0.32,0.91
17384842,0.00,-5.00,0.01,-4.90,9.59,-9.59,9.27,-8.34,141.99,-149.12,15.08,0.28,15.55,-0.00,-0.32,1.25
17395175,0.00,-5.00,-0.09,-4.93,9.59,-9.59,0.00,-8.34,144.61,-149.13,15.08,0.28,15.55,-0.00,-9.59,1.25
17405686,0.00,-5.00,0.01,-4.91,9.59,-9.59,9.19,-8.34,142.04,-149.13,15.08,0.28,15.55,-0.00,-0.40,1.25
17415884,0.00,-5.00,0.01,-4.95,9.59,-9.59,9.19,-8.34,142.05,-149.13,15.08,0.28,15.55,-0.00,-0.40,1.25
17467314,0.00,-5.00,0.01,-4.77,9.59,-9.59,9.24,-8.17,142.05,-149.21,15.08,0.28,15.56,-0.00,-0.35,1.42
17477537,0.00,-5.00,0.01,-5.02,9.59,-9.59,9.24,-8.17,142.05,-149.21,15.08,0.28,15.56,-0.00,-0.35,1.42
17487752,0.00,-5.00,0.10,-5.09,9.59,-9.59,9.24,0.00,142.05,-149.21,15.08,0.28,15.56,-0.00,-0.35,1.42
17498233,0.00,-5.00,0.01,-4.94,9.59,-9.59,9.24,-8.47,142.05,-149.24,15.08,0.28,15.56,-0.00,-0.35,9.59
17528959,0.00,-5.00,0.01,-4.68,9.59,-9.59,9.14,-8.47,142.12,-149.26,15.08,0.28,15.56,-0.00,-0.45,1.12
17539313,0.00,-5.00,0.01,-4.64,9.59,-9.59,9.14,-8.47,142.12,-149.26,15.08,0.28,15.56,-0.00,-0.45,1.12
17549576,0.00,-5.00,0.10,-4.73,9.59,-9.59,9.14,0.00,142.12,-149.26,15.08,0.28,15.56,-0.00,-0.45,1.12
17559846,0.00,-5.00,0.01,-4.80,9.59,-9.59,9.14,-8.55,142.13,-149.29,15.08,0.28,15.57,-0.00,-0.45,9.59
17612884,0.00,-5.00,0.10,-4.49,9.59,-9.59,9.63,0.00,141.99,-149.31,15.08,0.28,15.57,-0.00,0.04,1.04
17623485,0.00,-5.00,0.01,-4.59,9.59,-9.59,9.36,-8.41,144.68,-149.33,15.09,0.28,15.57,-0.00,-9.59,9.59
17633730,0.00,-5.00,0.01,-4.63,9.59,-9.59,9.36,-8.41,142.10,-149.34,15.09,0.28,15.57,-0.00,-0.22,1.18
17643927,0.00,-5.00,0.01,-4.54,9.59,-9.59,9.36,-8.41,142.10,-149.35,15.09,0.28,15.57,-0.00,-0.22,1.18
17684958,0.00,-5.00,0.01,-4.57,9.59,-9.59,9.44,-8.68,142.08,-149.38,15.09,0.28,15.58,-0.00,-0.15,9.59
17695330,0.00,-5.00,0.01,-4.58,9.59,-9.59,9.44,-8.68,142.09,-149.39,15.09,0.28,15.58,-0.00,-0.15,0.91
17705557,0.00,-5.00,0.01,-4.64,9.59,-9.59,9.44,-8.68,142.09,-149.39,15.09,0.28,15.58,-0.00,-0.15,0.91
17715747,0.00,-5.00,0.01,-4.56,9.59,-9.59,9.44,-8.68,142.09,-149.39,15.09,0.28,15.58,-0.00,-0.15,0.91
17756687,0.00,-5.00,0.00,-4.40,9.59,-9.59,9.16,-8.81,142.20,-149.43,15.09,0.28,15.58,-0.00,-0.43,0.78
17766877,0.00,-5.00,0.00,-4.53,9.59,-9.59,9.16,-8.81,142.20,-149.43,15.09,0.27,15.58,-0.00,-0.43,0.78
17777066,0.00,-5.00,0.00,-4.68,9.59,-9.59,9.16,-8.81,142.21,-149.44,15.09,0.27,15.58,-0.00,-0.43,0.78
17787262,0.00,-5.00,-0.09,-4.64,9.59,-9.59,0.00,-8.81,142.21,-149.44,15.09,0.27,15.58,-0.00,-0.43,0.78
17828398,0.00,-5.00,0.01,-4.32,9.59,-9.59,9.57,-8.79,142.10,-149.48,15.09,0.27,15.59,-0.00,-0.02,0.80
17838828,0.00,-5.00,0.01,-4.28,9.59,-9.59,9.57,-8.79,142.10,-149.48,15.09,0.27,15.59,-0.00,-0.02,0.80
17849258,0.00,-5.00,0.00,-4.36,9.59,-9.59,8.83,-8.79,144.76,-149.48,15.10,0.27,15.59,-0.00,-9.59,0.80
17859505,0.00,-5.00,0.09,-4.47,9.59,-9.59,8.83,0.00,142.34,-149.51,15.10,0.27,15.59,-0.00,-0.76,9.59
17900611,0.00,-5.00,-0.09,-4.72,9.59,-9.59,0.00,-8.62,142.36,-149.52,15.10,0.27,15.59,-0.00,-0.76,0.97
17911035,0.00,-5.00,0.00,-4.73,9.59,-9.59,8.84,-8.62,144.80,-149.53,15.10,0.27,15.59,-0.00,-9.59,0.97
17921509,0.00,-5.00,0.00,-4.67,9.59,-9.59,8.84,-8.82,142.39,-149.55,15.10,0.27,15.60,-0.00,-0.75,9.59
17931743,0.00,-5.00,0.00,-4.76,9.59,-9.59,8.84,-8.82,142.40,-149.56,15.10,0.27,15.60,-0.00,-0.75,0.77
17972774,0.00,-5.00,0.10,-4.46,9.59,-9.59,9.19,0.00,142.32,-149.57,15.10,0.27,15.60,-0.00,-0.40,0.77
17983106,0.00,0.00,0.10,-4.34,0.00,0.00,9.19,0.00,0.00,0.00,15.10,0.27,15.60,-0.00,5.66,3.53
17993590,0.00,0.00,0.01,-4.22,0.00,0.00,9.19,-8.46,0.00,0.00,15.10,0.28,15.59,0.00,7.89,-7.17
18003847,0.00,0.00,0.01,-4.09,0.00,0.00,9.19,-8.46,0.00,0.00,15.10,0.28,15.59,0.01,8.71,-7.99
18044739,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.01,0.01
18055027,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18065301,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18075530,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18126603,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18136983,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
18147182,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,15.10,0.29,15.59,0.02,-0.00,0.00
