t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
16635630,0.00,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16645803,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16657855,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16698583,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16708829,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16721122,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16731319,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16761956,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16772147,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16782350,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16792565,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16823279,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16833653,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
16843985,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.80,15.24,0.75,0.00,0.00
