t,v_ref,w_ref,v,w,u_L,u_R,omega_L,omega_R,w_L,w_R,theta1_L,theta2_L,theta1_R,theta2_R,e_L,e_R
20595140,0.30,0.00,0.39,-0.41,13.91,13.91,17.81,18.17,180.51,186.41,14.51,1.19,14.70,0.94,2.31,3.55
20605336,0.30,0.00,0.39,-0.41,13.91,13.91,17.81,18.17,180.42,187.13,14.50,1.20,14.69,0.95,3.32,3.68
20656478,0.30,0.00,0.33,0.06,13.91,13.91,14.43,16.08,184.17,188.74,14.49,1.21,14.68,0.96,0.52,2.17
20666813,0.30,0.00,0.31,-0.23,13.91,13.91,14.43,14.00,184.16,188.68,14.49,1.21,14.68,0.96,0.52,2.17
20679111,0.30,0.00,0.31,0.07,13.91,13.91,14.43,14.00,184.14,190.69,14.49,1.21,14.68,0.96,0.52,0.09
20689392,0.30,0.00,0.29,0.06,13.91,13.91,13.22,14.00,185.61,190.68,14.49,1.21,14.68,0.96,-0.69,0.09
20720185,0.30,0.00,0.28,-0.02,13.91,13.91,13.22,12.87,185.65,191.80,14.49,1.21,14.68,0.96,-0.69,-1.04
20730694,0.21,0.00,0.27,0.06,9.60,9.60,12.02,12.87,124.62,128.51,14.49,1.21,14.68,0.96,0.84,1.69
20741186,0.21,0.00,0.27,0.35,9.60,9.60,12.02,12.80,124.59,128.55,14.49,1.21,14.68,0.96,1.84,2.62
20751397,0.21,0.00,0.27,0.30,9.60,9.60,12.02,12.80,124.56,128.50,14.49,1.21,14.67,0.96,2.21,2.99
20802951,0.12,0.00,0.22,-0.40,5.71,5.71,11.25,9.59,69.11,74.52,14.48,1.22,14.67,0.97,4.10,2.44
20813423,0.12,0.00,0.22,-0.06,5.71,5.71,11.25,9.59,69.07,74.50,14.48,1.22,14.67,0.97,5.00,3.35
20823637,0.12,0.00,0.22,0.07,5.71,5.71,11.25,9.59,69.02,74.47,14.48,1.22,14.67,0.98,5.34,3.68
20833836,0.12,0.00,0.10,0.04,5.71,5.71,0.00,9.59,82.75,74.44,14.48,1.22,14.67,0.98,-5.79,3.80
20864726,0.12,0.00,0.09,-0.31,5.71,5.71,8.05,0.00,72.89,83.81,14.48,1.22,14.67,0.98,2.33,-5.72
20875123,0.06,0.00,0.09,-0.41,2.64,2.64,8.05,0.00,28.32,38.68,14.48,1.23,14.67,0.98,4.28,-3.77
20885345,0.06,0.00,0.09,-0.36,2.64,2.64,8.05,0.00,28.30,38.68,14.47,1.23,14.67,0.98,4.99,-3.05
20895795,0.06,0.00,0.06,-0.13,2.64,2.64,0.00,5.66,38.18,33.13,14.47,1.23,14.67,0.98,-2.79,2.87
20938520,0.06,0.00,0.00,0.09,2.64,2.64,0.00,0.00,38.17,33.10,14.47,1.23,14.66,0.98,-2.64,3.02
20948779,0.06,0.00,0.00,-0.06,2.64,2.64,0.00,0.00,38.17,38.67,14.47,1.23,14.66,0.98,-2.64,-2.64
20958969,0.06,0.00,0.00,-0.07,2.64,2.64,0.00,0.00,38.17,38.67,14.47,1.23,14.66,0.98,-2.64,-2.64
20969165,0.06,0.00,0.00,-0.08,2.64,2.64,0.00,0.00,38.17,38.67,14.47,1.23,14.66,0.98,-2.64,-2.64
21010199,0.06,0.00,0.04,-0.10,2.64,2.64,3.86,0.00,33.44,38.67,14.47,1.23,14.66,0.98,1.22,-2.64
21020588,0.01,0.00,0.04,-0.02,0.67,0.67,3.86,0.00,4.92,9.78,14.47,1.23,14.66,0.98,2.46,-1.39
21030806,0.01,0.00,0.00,-0.01,0.67,0.67,0.00,0.00,9.66,9.78,14.47,1.23,14.66,0.98,-0.93,-0.93
21042895,0.01,0.00,0.00,-0.14,0.67,0.67,0.00,0.00,9.66,9.78,14.47,1.23,14.66,0.98,-0.77,-0.77
21084039,0.01,0.00,0.04,-0.25,0.67,0.67,0.00,3.32,9.66,6.51,14.47,1.23,14.66,0.98,-0.67,2.65
21094392,0.00,0.00,0.04,-0.26,0.00,0.00,0.00,3.32,0.00,0.00,14.47,1.23,14.66,0.98,-0.25,3.07
21104720,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,14.47,1.23,14.66,0.98,-0.09,-0.09
21114963,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,14.47,1.23,14.66,0.98,-0.03,-0.03
21155993,0.00,0.00,0.00,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,14.47,1.23,14.66,0.98,-0.00,-0.00
21166378,0.01,0.00,0.00,-0.11,0.70,0.70,0.00,0.00,10.07,10.20,14.47,1.23,14.66,0.98,-0.44,-0.44
21176601,0.01,0.00,0.00,-0.05,0.70,0.70,0.00,0.00,10.07,10.20,14.47,1.23,14.66,0.98,-0.60,-0.60
21186775,0.01,0.00,0.00,0.02,0.70,0.70,0.00,0.00,10.07,10.20,14.47,1.23,14.66,0.98,-0.66,-0.66
21227584,0.01,0.00,0.00,0.31,0.70,0.70,0.00,0.00,10.07,10.20,14.47,1.23,14.66,0.98,-0.69,-0.69
21237767,0.01,0.00,0.00,0.14,0.70,0.70,0.00,0.00,10.07,10.20,14.47,1.23,14.66,0.98,-0.70,-0.70
21299031,0.01,0.00,0.00,0.09,0.70,0.70,0.00,0.00,10.06,10.19,14.47,1.23,14.66,0.98,-0.70,-0.70
21309246,0.06,0.00,0.00,0.04,2.69,2.69,0.00,0.00,38.90,39.41,14.47,1.23,14.66,0.98,-1.96,-1.96
21319766,0.06,0.00,0.02,0.11,2.69,2.69,0.00,1.95,38.90,37.49,14.47,1.23,14.66,0.98,-2.42,-0.47
21329980,0.06,0.00,0.02,-0.02,2.69,2.69,0.00,1.95,38.90,37.49,14.47,1.23,14.66,0.98,-2.59,-0.64
21340393,0.12,0.00,0.02,-0.02,5.79,5.79,0.00,1.95,38.90,37.49,14.47,1.23,14.66,0.98,-2.65,-0.70
21350867,0.12,0.00,0.02,0.07,5.79,5.79,0.00,1.95,83.73,82.89,14.47,1.23,14.66,0.98,-4.63,-2.68
21361065,0.12,0.00,0.02,-0.01,5.79,5.79,0.00,1.95,83.73,82.89,14.47,1.23,14.66,0.98,-5.36,-3.41
21371270,0.12,0.00,0.00,0.17,5.79,5.79,0.00,0.00,83.74,84.82,14.47,1.23,14.66,0.98,-5.63,-5.63
21401936,0.12,0.00,0.00,0.09,5.79,5.79,0.00,0.00,83.75,84.83,14.48,1.23,14.66,0.98,-5.78,-5.78
21412166,0.12,0.00,0.00,0.04,5.79,5.79,0.00,0.00,83.76,84.83,14.48,1.23,14.66,0.98,-5.78,-5.78
21422387,0.12,0.00,0.00,0.07,5.79,5.79,0.00,0.00,83.76,84.84,14.48,1.23,14.66,0.98,-5.78,-5.78
21432693,0.12,0.00,0.00,-0.02,5.79,5.79,0.00,0.00,83.77,84.84,14.48,1.23,14.66,0.98,-5.79,-5.79
21473716,0.12,0.00,0.03,0.23,5.79,5.79,2.72,0.00,80.44,84.86,14.48,1.23,14.67,0.98,-3.07,-5.79
21483914,0.21,0.00,0.00,0.16,9.68,9.68,0.00,0.00,80.45,84.87,14.48,1.23,14.67,0.98,-3.07,-5.79
21494493,0.21,0.00,0.03,-0.06,9.68,9.68,0.00,2.93,140.21,142.03,14.48,1.23,14.67,0.98,-8.25,-8.25
21504736,0.21,0.00,0.03,-0.12,9.68,9.68,0.00,2.93,140.24,139.17,14.49,1.23,14.67,0.98,-9.15,-6.22
21545643,0.21,0.00,0.05,0.27,9.68,9.68,4.70,0.00,140.36,139.27,14.50,1.22,14.68,0.98,-9.67,-6.74
21555919,0.21,0.00,0.05,0.07,9.68,9.68,4.70,0.00,134.63,142.17,14.50,1.22,14.69,0.98,-4.98,-9.68
21566117,0.21,0.00,0.05,0.13,9.68,9.68,4.70,0.00,134.65,142.20,14.50,1.22,14.69,0.98,-4.98,-9.68
21576391,0.21,0.00,0.12,0.39,9.68,9.68,4.70,6.69,134.67,135.67,14.50,1.22,14.69,0.98,-4.98,-2.99
21617433,0.30,0.00,0.15,0.12,14.00,14.00,7.22,6.69,140.51,135.74,14.51,1.22,14.69,0.97,-9.68,-2.99
21627805,0.30,0.00,0.08,0.14,14.00,14.00,7.22,0.00,194.39,205.75,14.52,1.22,14.70,0.97,-5.19,-12.41
21638054,0.30,0.00,0.17,0.08,14.00,14.00,7.22,8.39,194.46,197.65,14.52,1.21,14.70,0.97,-6.19,-5.02
21648287,0.30,0.00,0.31,-0.09,14.00,14.00,20.03,8.39,178.71,197.71,14.52,1.22,14.71,0.97,6.25,-5.39
21689446,0.30,0.00,0.33,0.79,14.00,14.00,19.13,11.23,179.13,195.21,14.50,1.24,14.72,0.96,5.14,-2.76
21699840,0.39,0.00,0.36,0.63,18.31,18.31,22.50,11.23,174.63,195.25,14.49,1.25,14.72,0.96,8.51,-2.76
21710216,0.39,0.00,0.36,0.14,18.31,18.31,22.50,11.23,236.81,258.79,14.48,1.26,14.72,0.95,5.78,-5.49
21720727,0.39,0.00,0.33,-0.05,18.31,18.31,19.86,11.23,236.60,258.93,14.48,1.26,14.73,0.95,4.78,-6.49
21761961,0.48,0.00,0.30,0.28,22.19,22.19,13.17,15.13,239.69,258.67,14.47,1.27,14.75,0.94,1.56,-6.24
21772387,0.48,0.00,0.30,0.41,22.19,22.19,13.17,15.13,304.60,313.25,14.48,1.26,14.75,0.93,-7.59,-5.63
21782606,0.48,0.00,0.30,0.38,22.19,22.19,13.17,15.13,304.86,313.47,14.49,1.26,14.76,0.93,-8.49,-6.53
21792872,0.48,0.00,0.32,0.17,22.19,22.19,13.17,16.49,305.13,313.69,14.49,1.25,14.77,0.92,-8.83,-6.87
21833957,0.48,0.00,0.39,0.09,22.19,22.19,17.55,18.87,300.52,310.93,14.52,1.23,14.78,0.91,-4.64,-3.32
21844404,0.54,0.00,0.40,0.36,25.27,25.27,17.55,20.03,345.49,356.67,14.53,1.23,14.79,0.90,-6.59,-5.27
21854887,0.54,0.00,0.43,0.09,25.27,25.27,19.63,20.03,343.18,355.85,14.53,1.22,14.79,0.90,-5.22,-4.82
21865130,0.54,0.00,0.43,-0.03,25.27,25.27,19.63,20.03,343.45,356.09,14.54,1.22,14.80,0.89,-5.48,-5.08
21916638,0.54,0.00,0.50,0.59,25.27,25.27,22.63,23.94,340.81,354.74,14.56,1.20,14.82,0.87,-2.63,-2.80
21926861,0.54,0.00,0.50,0.50,25.27,25.27,22.52,23.94,341.09,353.53,14.56,1.19,14.82,0.87,-2.75,-1.32
21937127,0.54,0.00,0.51,0.43,25.27,25.27,22.52,24.94,341.24,353.60,14.57,1.19,14.82,0.87,-2.75,-1.32
21947428,0.54,0.00,0.53,0.32,25.27,25.27,24.02,24.94,341.39,352.75,14.57,1.19,14.82,0.87,-2.75,-0.32
21988727,0.59,0.00,0.52,0.55,27.24,27.24,22.49,26.19,370.66,381.01,14.58,1.18,14.82,0.87,-4.02,-0.32
21999345,0.59,0.00,0.51,0.55,27.24,27.24,23.60,24.24,369.56,381.06,14.58,1.17,14.82,0.87,-3.37,-0.78
22009612,0.59,0.00,0.51,0.07,27.24,27.24,23.60,24.24,369.78,382.94,14.59,1.17,14.83,0.86,-3.54,-2.90
22019919,0.59,0.00,0.55,0.03,27.24,27.24,25.03,26.30,368.25,383.13,14.59,1.16,14.83,0.86,-2.17,-2.97
22050853,0.59,0.00,0.55,0.47,27.24,27.24,24.67,26.36,369.14,381.49,14.60,1.16,14.83,0.85,-2.57,-0.88
22061462,0.59,0.00,0.56,0.38,27.24,27.24,25.14,26.69,368.74,381.24,14.60,1.15,14.83,0.85,-2.10,-0.54
22071824,0.60,0.00,0.56,-0.26,27.91,27.91,25.14,26.69,378.69,391.25,14.61,1.15,14.84,0.85,-2.52,-0.97
22082108,0.60,0.00,0.56,-0.06,27.91,27.91,26.25,26.18,377.51,391.80,14.61,1.15,14.84,0.85,-1.56,-1.64
22123672,0.60,0.00,0.57,0.26,27.91,27.91,25.28,28.11,379.04,390.39,14.61,1.14,14.84,0.85,-2.63,0.21
22134080,0.60,0.00,0.60,-0.22,27.91,27.91,27.09,28.59,379.22,390.37,14.62,1.14,14.84,0.85,-2.63,0.21
22144348,0.60,0.00,0.60,-0.20,27.91,27.91,27.09,28.59,377.21,389.91,14.62,1.14,14.84,0.85,-0.81,0.69
22154706,0.60,0.00,0.58,-0.13,27.91,27.91,27.46,26.62,377.27,389.85,14.62,1.13,14.84,0.85,-0.82,0.69
22206246,0.58,0.00,0.57,0.27,27.21,27.21,25.62,27.64,379.43,390.77,14.63,1.12,14.84,0.85,-2.28,-0.27
22216832,0.58,0.00,0.61,-0.02,27.21,27.21,28.47,28.15,365.93,379.92,14.63,1.13,14.84,0.85,1.01,0.68
22227069,0.58,0.00,0.61,0.00,27.21,27.21,28.47,28.15,365.83,379.85,14.63,1.13,14.84,0.85,1.17,0.85
22237408,0.58,0.00,0.57,0.32,27.21,27.21,25.37,27.94,369.45,379.97,14.63,1.13,14.84,0.85,-1.87,0.70
22278670,0.58,0.00,0.58,0.37,27.21,27.21,26.49,27.91,368.61,379.78,14.64,1.12,14.83,0.85,-0.72,0.70
22289029,0.54,0.00,0.58,0.32,25.22,25.22,26.49,27.39,339.40,350.55,14.63,1.12,14.83,0.86,0.54,1.44
22299634,0.54,0.00,0.58,0.42,25.22,25.22,26.30,27.39,339.56,350.41,14.63,1.12,14.83,0.86,0.81,1.91
22310125,0.54,0.00,0.59,0.24,25.22,25.22,26.30,28.18,339.49,349.53,14.63,1.12,14.82,0.86,0.98,2.86
22351611,0.54,0.00,0.55,-0.09,25.22,25.22,25.63,25.64,340.10,351.31,14.63,1.12,14.82,0.87,0.42,0.42
22361873,0.54,0.00,0.54,-0.09,25.22,25.22,25.04,25.64,340.78,351.28,14.63,1.12,14.82,0.87,-0.18,0.43
22372112,0.54,0.00,0.55,0.04,25.22,25.22,25.04,26.31,340.79,350.62,14.63,1.12,14.81,0.87,-0.18,1.10
22382534,0.54,0.00,0.55,0.22,25.22,25.22,24.75,26.31,341.14,350.54,14.63,1.12,14.81,0.87,-0.46,1.10
22423930,0.54,0.00,0.53,0.11,25.22,25.22,24.48,25.16,341.53,351.46,14.63,1.12,14.81,0.87,-0.74,-0.05
22434554,0.48,0.00,0.53,0.25,22.12,22.12,24.48,25.01,296.14,305.62,14.63,1.12,14.81,0.88,1.22,1.75
22445085,0.48,0.00,0.52,0.26,22.12,22.12,23.23,25.01,297.50,305.47,14.63,1.12,14.81,0.88,0.69,2.47
22455352,0.48,0.00,0.53,0.29,22.12,22.12,23.23,26.25,297.45,304.13,14.63,1.12,14.80,0.89,0.96,3.98
22496758,0.39,0.00,0.48,-0.20,18.22,18.22,22.34,22.50,298.31,307.17,14.63,1.13,14.79,0.89,0.22,0.38
22507119,0.39,0.00,0.48,-0.05,18.22,18.22,22.34,22.50,241.23,249.42,14.62,1.13,14.79,0.89,2.68,2.85
22517727,0.39,0.00,0.46,0.17,18.22,18.22,20.71,21.95,242.98,249.25,14.62,1.13,14.79,0.90,1.96,3.75
22527946,0.39,0.00,0.46,0.15,18.22,18.22,20.71,21.95,242.89,249.59,14.62,1.13,14.78,0.90,2.30,3.54
22569331,0.39,0.00,0.41,0.05,18.22,18.22,17.60,20.26,243.37,250.74,14.61,1.14,14.77,0.91,1.80,2.03
22579732,0.30,0.00,0.38,-0.03,13.91,13.91,17.60,18.12,183.03,188.86,14.61,1.14,14.77,0.91,2.11,2.62
22589952,0.30,0.00,0.38,-0.14,13.91,13.91,17.60,18.12,182.95,188.76,14.61,1.15,14.77,0.92,3.11,3.62
22600209,0.30,0.00,0.37,-0.35,13.91,13.91,16.42,18.12,182.86,188.65,14.60,1.15,14.76,0.92,3.48,3.99
22630961,0.30,0.00,0.35,-0.21,13.91,13.91,16.42,16.07,184.03,190.38,14.60,1.16,14.76,0.93,2.50,2.16
22641618,0.30,0.00,0.32,-0.12,13.91,13.91,15.32,14.52,185.26,190.32,14.59,1.16,14.76,0.93,1.41,2.16
22651838,0.30,0.00,0.32,-0.07,13.91,13.91,15.32,14.52,185.23,191.75,14.59,1.16,14.76,0.93,1.42,0.61
22662060,0.30,0.00,0.32,-0.26,13.91,13.91,15.32,14.52,185.20,191.74,14.59,1.16,14.76,0.93,1.42,0.61
22713320,0.30,0.00,0.29,-0.23,13.91,13.91,12.97,13.66,186.26,192.54,14.59,1.16,14.76,0.93,0.44,-0.24
22723777,0.21,0.00,0.27,-0.04,9.60,9.60,12.97,12.35,124.96,128.91,14.59,1.16,14.76,0.93,1.78,2.48
22734069,0.21,0.00,0.27,0.13,9.60,9.60,12.97,12.35,124.92,130.10,14.59,1.16,14.75,0.93,2.79,2.17
22744294,0.21,0.00,0.27,0.13,9.60,9.60,12.97,12.35,124.88,130.06,14.58,1.17,14.75,0.93,3.15,2.54
22785328,0.12,0.00,0.25,-0.05,5.71,5.71,11.59,11.41,126.36,130.83,14.58,1.17,14.75,0.94,1.99,1.81
22795707,0.12,0.00,0.25,-0.07,5.71,5.71,11.59,11.41,69.70,73.52,14.58,1.17,14.74,0.94,4.45,4.27
22805918,0.12,0.00,0.12,0.01,5.71,5.71,0.00,11.41,69.65,73.47,14.57,1.18,14.74,0.94,5.35,5.17
22816331,0.12,0.00,0.22,0.05,5.71,5.71,8.64,11.41,83.30,73.42,14.58,1.18,14.74,0.95,-5.91,5.50
22857423,0.12,0.00,0.17,-0.21,5.71,5.71,8.64,7.17,73.06,77.43,14.57,1.18,14.74,0.95,2.93,1.46
22867698,0.06,0.00,0.08,-0.23,2.64,2.64,0.00,7.17,28.19,32.06,14.57,1.18,14.74,0.95,4.87,3.40
22878030,0.06,0.00,0.08,-0.23,2.64,2.64,0.00,7.17,38.42,32.05,14.57,1.18,14.74,0.95,-3.05,4.12
22888238,0.06,0.00,0.08,-0.03,2.64,2.64,0.00,7.17,38.42,32.03,14.57,1.18,14.74,0.95,-2.79,4.38
22929113,0.06,0.00,0.00,-0.07,2.64,2.64,0.00,0.00,38.42,38.87,14.57,1.18,14.74,0.95,-2.64,-2.64
22939322,0.06,0.00,0.00,-0.08,2.64,2.64,0.00,0.00,38.42,38.87,14.57,1.18,14.74,0.95,-2.64,-2.64
22949690,0.06,0.00,0.04,-0.12,2.64,2.64,4.05,0.00,33.63,38.87,14.57,1.18,14.74,0.95,1.41,-2.64
22959885,0.06,0.00,0.04,-0.10,2.64,2.64,4.05,0.00,33.63,38.87,14.57,1.18,14.74,0.95,1.41,-2.64
23000944,0.06,0.00,0.04,-0.02,2.64,2.64,0.00,3.37,38.42,35.65,14.57,1.18,14.74,0.95,-2.64,0.74
23011217,0.01,0.00,0.04,-0.07,0.67,0.67,0.00,3.37,9.72,6.62,14.57,1.18,14.74,0.95,-1.39,1.98
23021597,0.01,0.00,0.04,-0.09,0.67,0.67,0.00,3.37,9.72,6.62,14.57,1.18,14.74,0.95,-0.93,2.44
23031777,0.01,0.00,0.04,0.05,0.67,0.67,0.00,3.37,9.72,6.61,14.57,1.18,14.74,0.95,-0.77,2.61
23062417,0.01,0.00,0.00,-0.11,0.67,0.67,0.00,0.00,9.72,9.83,14.57,1.18,14.73,0.95,-0.67,-0.67
23072692,0.00,0.00,0.00,-0.10,0.00,0.00,0.00,0.00,9.72,9.83,14.57,1.18,14.73,0.95,-0.67,-0.67
23083094,0.00,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,14.57,1.18,14.73,0.95,-0.25,-0.25
23093337,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,14.57,1.18,14.73,0.95,-0.09,-0.09
23154865,0.01,0.00,0.00,-0.03,0.70,0.70,0.00,0.00,6.20,10.25,14.56,1.19,14.73,0.95,2.87,-0.44
23165238,0.01,0.00,0.00,0.01,0.70,0.70,0.00,0.00,10.13,10.25,14.56,1.19,14.73,0.95,-0.60,-0.60
23175650,0.01,0.00,-0.03,0.02,0.70,0.70,0.00,-2.93,10.13,10.25,14.56,1.19,14.73,0.95,-0.66,-0.66
23185871,0.01,0.00,-0.03,-0.04,0.70,0.70,0.00,-2.93,10.13,13.05,14.56,1.19,14.73,0.95,-0.68,-3.61
23216720,0.01,0.00,0.03,-0.10,0.70,0.70,5.50,-2.93,3.59,13.05,14.56,1.19,14.73,0.96,4.81,-3.63
23226928,0.01,0.00,0.06,-0.01,0.70,0.70,5.50,0.00,3.58,13.05,14.56,1.19,14.73,0.96,4.81,-3.63
23237118,0.01,0.00,0.06,0.02,0.70,0.70,5.50,0.00,3.57,10.25,14.56,1.19,14.73,0.96,4.81,-0.70
23247340,0.01,0.00,0.06,0.05,0.70,0.70,5.50,0.00,3.56,10.25,14.56,1.19,14.73,0.96,4.81,-0.70
23288618,0.06,0.00,0.05,-0.08,2.69,2.69,0.00,4.80,10.13,5.65,14.56,1.19,14.73,0.96,-0.70,4.11
23298980,0.06,0.00,0.05,-0.04,2.69,2.69,0.00,4.80,39.14,35.00,14.56,1.19,14.73,0.96,-1.96,2.85
23309196,0.06,0.00,0.05,0.08,2.69,2.69,0.00,4.80,39.14,35.00,14.56,1.19,14.73,0.96,-2.42,2.38
23319442,0.06,0.00,0.05,-0.06,2.69,2.69,0.00,4.80,39.14,34.99,14.56,1.19,14.73,0.96,-2.59,2.21
23360238,0.06,0.00,0.00,-0.39,2.69,2.69,0.00,0.00,39.14,39.60,14.56,1.19,14.73,0.96,-2.69,-2.69
23370627,0.12,0.00,0.00,-0.36,5.79,5.79,0.00,0.00,84.24,85.22,14.56,1.19,14.73,0.96,-4.65,-4.65
23380831,0.12,0.00,0.00,0.02,5.79,5.79,0.00,0.00,84.24,85.22,14.56,1.19,14.73,0.96,-5.37,-5.37
23391030,0.12,0.00,0.00,0.06,5.79,5.79,0.00,0.00,84.25,85.23,14.56,1.19,14.73,0.96,-5.63,-5.63
23431928,0.12,0.00,0.03,0.10,5.79,5.79,2.68,0.00,81.06,85.25,14.56,1.19,14.73,0.96,-3.10,-5.78
23442118,0.12,0.00,0.03,0.07,5.79,5.79,2.68,0.00,81.06,85.25,14.56,1.19,14.73,0.96,-3.10,-5.78
23452341,0.12,0.00,0.00,0.05,5.79,5.79,0.00,0.00,84.26,85.26,14.56,1.19,14.74,0.96,-5.79,-5.79
23462764,0.12,0.00,0.00,0.10,5.79,5.79,0.00,0.00,84.27,85.26,14.56,1.19,14.74,0.96,-5.79,-5.79
23493450,0.12,0.00,0.03,-0.11,5.79,5.79,0.00,2.88,84.28,82.51,14.57,1.19,14.74,0.96,-5.79,-2.91
23503766,0.21,0.00,0.03,-0.24,9.68,9.68,0.00,2.88,141.05,139.94,14.57,1.19,14.74,0.96,-8.25,-5.37
23514095,0.21,0.00,0.03,-0.14,9.68,9.68,0.00,2.88,141.08,139.96,14.57,1.19,14.74,0.96,-9.15,-6.28
23524320,0.21,0.00,0.00,-0.06,9.68,9.68,0.00,0.00,141.11,142.74,14.58,1.19,14.74,0.96,-9.49,-9.49
23575935,0.00,0.00,0.10,0.03,0.00,0.00,3.90,5.08,136.59,138.04,14.59,1.18,14.76,0.95,-5.78,-4.60
23586350,0.00,0.00,0.05,0.09,0.00,0.00,0.00,5.08,0.00,0.00,14.59,1.18,14.76,0.95,-3.56,1.52
23596584,0.00,0.00,0.05,0.01,0.00,0.00,0.00,5.08,0.00,0.00,14.59,1.18,14.76,0.96,-1.31,3.77
23606771,0.00,0.00,0.05,-0.04,0.00,0.00,0.00,5.08,0.00,0.00,14.59,1.18,14.76,0.96,-0.48,4.59
23637383,0.00,0.00,0.00,-0.37,0.00,0.00,0.00,0.00,0.00,0.00,14.59,1.18,14.76,0.96,-0.02,-0.02
23647597,0.00,0.00,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,14.59,1.18,14.76,0.96,-0.01,-0.01
23657800,0.00,0.00,0.00,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,14.59,1.18,14.76,0.96,-0.00,-0.00
23669887,0.00,0.00,0.00,-0.24,0.00,0.00,0.00,0.00,0.00,0.00,14.59,1.18,14.76,0.96,-0.00,-0.00
23720926,0.00,0.00,0.03,0.20,0.00,0.00,2.99,0.00,0.00,0.00,14.58,1.18,14.76,0.96,2.99,-0.00
23731298,0.00,0.00,0.03,0.08,0.00,0.00,2.99,0.00,0.00,0.00,14.58,1.19,14.76,0.96,2.99,-0.00
23741523,0.00,0.00,0.03,-0.02,0.00,0.00,2.99,0.00,0.00,0.00,14.58,1.19,14.76,0.96,2.99,-0.00
23751736,0.00,0.00,0.03,-0.04,0.00,0.00,2.99,0.00,0.00,0.00,14.58,1.19,14.76,0.96,2.99,-0.00
23792657,0.00,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23803020,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23813239,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23823454,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23854024,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23864231,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23874575,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23884789,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23927352,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23937521,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23947668,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23957818,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
23990607,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
24000820,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
24011144,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
24021348,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
24074321,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
24084698,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,14.58,1.19,14.76,0.96,-0.00,-0.00
